gene_symbol,cbio_sample_uid,study_id,sample_id,sample_list_id,molecular_profile_id,profile_gene_panel,study_label,sample_rank,is_gene_profiled,human_symbols_mutated,mutation_classes,mutation_class,n_cell_mutations,gene_label,candidate_group,human_symbols,has_human_orthologue,n_profiled_samples,n_altered_samples,occurrence_pct,human_gene_length_bp,human_gene_lengths_bp,human_gene_length_source,human_gene_assembly,candidate_group_plot,cbio_human_label,cbio_row_label,mutation_class_plot
Ophn1,cscc_ucsf_2021::cscc-ucsf-2021-Sample69,cscc_ucsf_2021,cscc-ucsf-2021-Sample69,cscc_ucsf_2021_sequenced,cscc_ucsf_2021_mutations,NA,cscc_ucsf_2021,134,TRUE,NA,NA,NA,0,Ophn1 / OPHN1,Initiation (I),OPHN1,TRUE,147,4,2.7210884353741496,484772,OPHN1=484772,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OPHN1,Ophn1 / OPHN1 (2.7%),Not altered
Ophn1,cscc_ucsf_2021::cscc-ucsf-2021-Sample7,cscc_ucsf_2021,cscc-ucsf-2021-Sample7,cscc_ucsf_2021_sequenced,cscc_ucsf_2021_mutations,NA,cscc_ucsf_2021,135,TRUE,NA,NA,NA,0,Ophn1 / OPHN1,Initiation (I),OPHN1,TRUE,147,4,2.7210884353741496,484772,OPHN1=484772,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OPHN1,Ophn1 / OPHN1 (2.7%),Not altered
Ophn1,cscc_ucsf_2021::cscc-ucsf-2021-Sample70,cscc_ucsf_2021,cscc-ucsf-2021-Sample70,cscc_ucsf_2021_sequenced,cscc_ucsf_2021_mutations,NA,cscc_ucsf_2021,136,TRUE,NA,NA,NA,0,Ophn1 / OPHN1,Initiation (I),OPHN1,TRUE,147,4,2.7210884353741496,484772,OPHN1=484772,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OPHN1,Ophn1 / OPHN1 (2.7%),Not altered
Ophn1,cscc_ucsf_2021::cscc-ucsf-2021-Sample71,cscc_ucsf_2021,cscc-ucsf-2021-Sample71,cscc_ucsf_2021_sequenced,cscc_ucsf_2021_mutations,NA,cscc_ucsf_2021,137,TRUE,NA,NA,NA,0,Ophn1 / OPHN1,Initiation (I),OPHN1,TRUE,147,4,2.7210884353741496,484772,OPHN1=484772,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OPHN1,Ophn1 / OPHN1 (2.7%),Not altered
Ophn1,cscc_ucsf_2021::cscc-ucsf-2021-Sample72,cscc_ucsf_2021,cscc-ucsf-2021-Sample72,cscc_ucsf_2021_sequenced,cscc_ucsf_2021_mutations,NA,cscc_ucsf_2021,138,TRUE,NA,NA,NA,0,Ophn1 / OPHN1,Initiation (I),OPHN1,TRUE,147,4,2.7210884353741496,484772,OPHN1=484772,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OPHN1,Ophn1 / OPHN1 (2.7%),Not altered
Ophn1,cscc_ucsf_2021::cscc-ucsf-2021-Sample73,cscc_ucsf_2021,cscc-ucsf-2021-Sample73,cscc_ucsf_2021_sequenced,cscc_ucsf_2021_mutations,NA,cscc_ucsf_2021,139,TRUE,NA,NA,NA,0,Ophn1 / OPHN1,Initiation (I),OPHN1,TRUE,147,4,2.7210884353741496,484772,OPHN1=484772,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OPHN1,Ophn1 / OPHN1 (2.7%),Not altered
Ophn1,cscc_ucsf_2021::cscc-ucsf-2021-Sample74,cscc_ucsf_2021,cscc-ucsf-2021-Sample74,cscc_ucsf_2021_sequenced,cscc_ucsf_2021_mutations,NA,cscc_ucsf_2021,140,TRUE,NA,NA,NA,0,Ophn1 / OPHN1,Initiation (I),OPHN1,TRUE,147,4,2.7210884353741496,484772,OPHN1=484772,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OPHN1,Ophn1 / OPHN1 (2.7%),Not altered
Ophn1,cscc_ucsf_2021::cscc-ucsf-2021-Sample75,cscc_ucsf_2021,cscc-ucsf-2021-Sample75,cscc_ucsf_2021_sequenced,cscc_ucsf_2021_mutations,NA,cscc_ucsf_2021,141,TRUE,NA,NA,NA,0,Ophn1 / OPHN1,Initiation (I),OPHN1,TRUE,147,4,2.7210884353741496,484772,OPHN1=484772,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OPHN1,Ophn1 / OPHN1 (2.7%),Not altered
Ophn1,cscc_ucsf_2021::cscc-ucsf-2021-Sample76,cscc_ucsf_2021,cscc-ucsf-2021-Sample76,cscc_ucsf_2021_sequenced,cscc_ucsf_2021_mutations,NA,cscc_ucsf_2021,142,TRUE,NA,NA,NA,0,Ophn1 / OPHN1,Initiation (I),OPHN1,TRUE,147,4,2.7210884353741496,484772,OPHN1=484772,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OPHN1,Ophn1 / OPHN1 (2.7%),Not altered
Ophn1,cscc_ucsf_2021::cscc-ucsf-2021-Sample77,cscc_ucsf_2021,cscc-ucsf-2021-Sample77,cscc_ucsf_2021_sequenced,cscc_ucsf_2021_mutations,NA,cscc_ucsf_2021,143,TRUE,NA,NA,NA,0,Ophn1 / OPHN1,Initiation (I),OPHN1,TRUE,147,4,2.7210884353741496,484772,OPHN1=484772,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OPHN1,Ophn1 / OPHN1 (2.7%),Not altered
Ophn1,cscc_ucsf_2021::cscc-ucsf-2021-Sample78,cscc_ucsf_2021,cscc-ucsf-2021-Sample78,cscc_ucsf_2021_sequenced,cscc_ucsf_2021_mutations,NA,cscc_ucsf_2021,144,TRUE,OPHN1,Missense,Missense,1,Ophn1 / OPHN1,Initiation (I),OPHN1,TRUE,147,4,2.7210884353741496,484772,OPHN1=484772,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OPHN1,Ophn1 / OPHN1 (2.7%),Missense
Ophn1,cscc_ucsf_2021::cscc-ucsf-2021-Sample79,cscc_ucsf_2021,cscc-ucsf-2021-Sample79,cscc_ucsf_2021_sequenced,cscc_ucsf_2021_mutations,NA,cscc_ucsf_2021,145,TRUE,NA,NA,NA,0,Ophn1 / OPHN1,Initiation (I),OPHN1,TRUE,147,4,2.7210884353741496,484772,OPHN1=484772,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OPHN1,Ophn1 / OPHN1 (2.7%),Not altered
Ophn1,cscc_ucsf_2021::cscc-ucsf-2021-Sample8,cscc_ucsf_2021,cscc-ucsf-2021-Sample8,cscc_ucsf_2021_sequenced,cscc_ucsf_2021_mutations,NA,cscc_ucsf_2021,146,TRUE,NA,NA,NA,0,Ophn1 / OPHN1,Initiation (I),OPHN1,TRUE,147,4,2.7210884353741496,484772,OPHN1=484772,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OPHN1,Ophn1 / OPHN1 (2.7%),Not altered
Ophn1,cscc_ucsf_2021::cscc-ucsf-2021-Sample80,cscc_ucsf_2021,cscc-ucsf-2021-Sample80,cscc_ucsf_2021_sequenced,cscc_ucsf_2021_mutations,NA,cscc_ucsf_2021,147,TRUE,NA,NA,NA,0,Ophn1 / OPHN1,Initiation (I),OPHN1,TRUE,147,4,2.7210884353741496,484772,OPHN1=484772,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OPHN1,Ophn1 / OPHN1 (2.7%),Not altered
Ophn1,cscc_ucsf_2021::cscc-ucsf-2021-Sample81,cscc_ucsf_2021,cscc-ucsf-2021-Sample81,cscc_ucsf_2021_sequenced,cscc_ucsf_2021_mutations,NA,cscc_ucsf_2021,148,TRUE,OPHN1,Missense,Missense,1,Ophn1 / OPHN1,Initiation (I),OPHN1,TRUE,147,4,2.7210884353741496,484772,OPHN1=484772,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OPHN1,Ophn1 / OPHN1 (2.7%),Missense
Ophn1,cscc_ucsf_2021::cscc-ucsf-2021-Sample82,cscc_ucsf_2021,cscc-ucsf-2021-Sample82,cscc_ucsf_2021_sequenced,cscc_ucsf_2021_mutations,NA,cscc_ucsf_2021,149,TRUE,NA,NA,NA,0,Ophn1 / OPHN1,Initiation (I),OPHN1,TRUE,147,4,2.7210884353741496,484772,OPHN1=484772,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OPHN1,Ophn1 / OPHN1 (2.7%),Not altered
Ophn1,cscc_ucsf_2021::cscc-ucsf-2021-Sample83,cscc_ucsf_2021,cscc-ucsf-2021-Sample83,cscc_ucsf_2021_sequenced,cscc_ucsf_2021_mutations,NA,cscc_ucsf_2021,150,TRUE,NA,NA,NA,0,Ophn1 / OPHN1,Initiation (I),OPHN1,TRUE,147,4,2.7210884353741496,484772,OPHN1=484772,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OPHN1,Ophn1 / OPHN1 (2.7%),Not altered
Ophn1,cscc_ucsf_2021::cscc-ucsf-2021-Sample9,cscc_ucsf_2021,cscc-ucsf-2021-Sample9,cscc_ucsf_2021_sequenced,cscc_ucsf_2021_mutations,NA,cscc_ucsf_2021,151,TRUE,NA,NA,NA,0,Ophn1 / OPHN1,Initiation (I),OPHN1,TRUE,147,4,2.7210884353741496,484772,OPHN1=484772,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OPHN1,Ophn1 / OPHN1 (2.7%),Not altered
Ophn1,cscc_ranson_2022::CSCC_0001-M1,cscc_ranson_2022,CSCC_0001-M1,cscc_ranson_2022_sequenced,cscc_ranson_2022_mutations,NA,cscc_ranson_2022,152,TRUE,NA,NA,NA,0,Ophn1 / OPHN1,Initiation (I),OPHN1,TRUE,147,4,2.7210884353741496,484772,OPHN1=484772,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OPHN1,Ophn1 / OPHN1 (2.7%),Not altered
Ophn1,cscc_ranson_2022::CSCC_0002-M1,cscc_ranson_2022,CSCC_0002-M1,cscc_ranson_2022_sequenced,cscc_ranson_2022_mutations,NA,cscc_ranson_2022,153,TRUE,NA,NA,NA,0,Ophn1 / OPHN1,Initiation (I),OPHN1,TRUE,147,4,2.7210884353741496,484772,OPHN1=484772,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OPHN1,Ophn1 / OPHN1 (2.7%),Not altered
Ophn1,cscc_ranson_2022::CSCC_0003-M1,cscc_ranson_2022,CSCC_0003-M1,cscc_ranson_2022_sequenced,cscc_ranson_2022_mutations,NA,cscc_ranson_2022,154,TRUE,OPHN1,Missense,Missense,1,Ophn1 / OPHN1,Initiation (I),OPHN1,TRUE,147,4,2.7210884353741496,484772,OPHN1=484772,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OPHN1,Ophn1 / OPHN1 (2.7%),Missense
Ophn1,cscc_ranson_2022::CSCC_0004-M1,cscc_ranson_2022,CSCC_0004-M1,cscc_ranson_2022_sequenced,cscc_ranson_2022_mutations,NA,cscc_ranson_2022,155,TRUE,NA,NA,NA,0,Ophn1 / OPHN1,Initiation (I),OPHN1,TRUE,147,4,2.7210884353741496,484772,OPHN1=484772,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OPHN1,Ophn1 / OPHN1 (2.7%),Not altered
Ophn1,cscc_ranson_2022::CSCC_0005-M1,cscc_ranson_2022,CSCC_0005-M1,cscc_ranson_2022_sequenced,cscc_ranson_2022_mutations,NA,cscc_ranson_2022,156,TRUE,NA,NA,NA,0,Ophn1 / OPHN1,Initiation (I),OPHN1,TRUE,147,4,2.7210884353741496,484772,OPHN1=484772,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OPHN1,Ophn1 / OPHN1 (2.7%),Not altered
Ophn1,cscc_ranson_2022::CSCC_0006-M1,cscc_ranson_2022,CSCC_0006-M1,cscc_ranson_2022_sequenced,cscc_ranson_2022_mutations,NA,cscc_ranson_2022,157,TRUE,NA,NA,NA,0,Ophn1 / OPHN1,Initiation (I),OPHN1,TRUE,147,4,2.7210884353741496,484772,OPHN1=484772,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OPHN1,Ophn1 / OPHN1 (2.7%),Not altered
Ophn1,cscc_ranson_2022::CSCC_0007-M1,cscc_ranson_2022,CSCC_0007-M1,cscc_ranson_2022_sequenced,cscc_ranson_2022_mutations,NA,cscc_ranson_2022,158,TRUE,NA,NA,NA,0,Ophn1 / OPHN1,Initiation (I),OPHN1,TRUE,147,4,2.7210884353741496,484772,OPHN1=484772,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OPHN1,Ophn1 / OPHN1 (2.7%),Not altered
Ophn1,cscc_ranson_2022::CSCC_0009-M1,cscc_ranson_2022,CSCC_0009-M1,cscc_ranson_2022_sequenced,cscc_ranson_2022_mutations,NA,cscc_ranson_2022,159,TRUE,NA,NA,NA,0,Ophn1 / OPHN1,Initiation (I),OPHN1,TRUE,147,4,2.7210884353741496,484772,OPHN1=484772,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OPHN1,Ophn1 / OPHN1 (2.7%),Not altered
Ophn1,cscc_ranson_2022::CSCC_0010-M1,cscc_ranson_2022,CSCC_0010-M1,cscc_ranson_2022_sequenced,cscc_ranson_2022_mutations,NA,cscc_ranson_2022,160,TRUE,NA,NA,NA,0,Ophn1 / OPHN1,Initiation (I),OPHN1,TRUE,147,4,2.7210884353741496,484772,OPHN1=484772,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OPHN1,Ophn1 / OPHN1 (2.7%),Not altered
Ophn1,cscc_ranson_2022::CSCC_0011-M1,cscc_ranson_2022,CSCC_0011-M1,cscc_ranson_2022_sequenced,cscc_ranson_2022_mutations,NA,cscc_ranson_2022,161,TRUE,NA,NA,NA,0,Ophn1 / OPHN1,Initiation (I),OPHN1,TRUE,147,4,2.7210884353741496,484772,OPHN1=484772,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OPHN1,Ophn1 / OPHN1 (2.7%),Not altered
Ophn1,cscc_ranson_2022::CSCC_0012-M1,cscc_ranson_2022,CSCC_0012-M1,cscc_ranson_2022_sequenced,cscc_ranson_2022_mutations,NA,cscc_ranson_2022,162,TRUE,NA,NA,NA,0,Ophn1 / OPHN1,Initiation (I),OPHN1,TRUE,147,4,2.7210884353741496,484772,OPHN1=484772,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OPHN1,Ophn1 / OPHN1 (2.7%),Not altered
Ophn1,cscc_ranson_2022::CSCC_0013-M1,cscc_ranson_2022,CSCC_0013-M1,cscc_ranson_2022_sequenced,cscc_ranson_2022_mutations,NA,cscc_ranson_2022,163,TRUE,NA,NA,NA,0,Ophn1 / OPHN1,Initiation (I),OPHN1,TRUE,147,4,2.7210884353741496,484772,OPHN1=484772,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OPHN1,Ophn1 / OPHN1 (2.7%),Not altered
Ophn1,cscc_ranson_2022::CSCC_0014-M1,cscc_ranson_2022,CSCC_0014-M1,cscc_ranson_2022_sequenced,cscc_ranson_2022_mutations,NA,cscc_ranson_2022,164,TRUE,NA,NA,NA,0,Ophn1 / OPHN1,Initiation (I),OPHN1,TRUE,147,4,2.7210884353741496,484772,OPHN1=484772,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OPHN1,Ophn1 / OPHN1 (2.7%),Not altered
Ophn1,cscc_ranson_2022::CSCC_0022-M1,cscc_ranson_2022,CSCC_0022-M1,cscc_ranson_2022_sequenced,cscc_ranson_2022_mutations,NA,cscc_ranson_2022,165,TRUE,NA,NA,NA,0,Ophn1 / OPHN1,Initiation (I),OPHN1,TRUE,147,4,2.7210884353741496,484772,OPHN1=484772,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OPHN1,Ophn1 / OPHN1 (2.7%),Not altered
Ophn1,cscc_ranson_2022::CSCC_0024-M1,cscc_ranson_2022,CSCC_0024-M1,cscc_ranson_2022_sequenced,cscc_ranson_2022_mutations,NA,cscc_ranson_2022,166,TRUE,NA,NA,NA,0,Ophn1 / OPHN1,Initiation (I),OPHN1,TRUE,147,4,2.7210884353741496,484772,OPHN1=484772,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OPHN1,Ophn1 / OPHN1 (2.7%),Not altered
Ophn1,cscc_ranson_2022::CSCC_0025-M1,cscc_ranson_2022,CSCC_0025-M1,cscc_ranson_2022_sequenced,cscc_ranson_2022_mutations,NA,cscc_ranson_2022,167,TRUE,NA,NA,NA,0,Ophn1 / OPHN1,Initiation (I),OPHN1,TRUE,147,4,2.7210884353741496,484772,OPHN1=484772,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OPHN1,Ophn1 / OPHN1 (2.7%),Not altered
Ophn1,cscc_ranson_2022::CSCC_0066-M1,cscc_ranson_2022,CSCC_0066-M1,cscc_ranson_2022_sequenced,cscc_ranson_2022_mutations,NA,cscc_ranson_2022,168,TRUE,NA,NA,NA,0,Ophn1 / OPHN1,Initiation (I),OPHN1,TRUE,147,4,2.7210884353741496,484772,OPHN1=484772,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OPHN1,Ophn1 / OPHN1 (2.7%),Not altered
Ophn1,cscc_ranson_2022::CSCC_0124-M1,cscc_ranson_2022,CSCC_0124-M1,cscc_ranson_2022_sequenced,cscc_ranson_2022_mutations,NA,cscc_ranson_2022,169,TRUE,NA,NA,NA,0,Ophn1 / OPHN1,Initiation (I),OPHN1,TRUE,147,4,2.7210884353741496,484772,OPHN1=484772,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OPHN1,Ophn1 / OPHN1 (2.7%),Not altered
Ophn1,cscc_ranson_2022::CSCC_0125-M1,cscc_ranson_2022,CSCC_0125-M1,cscc_ranson_2022_sequenced,cscc_ranson_2022_mutations,NA,cscc_ranson_2022,170,TRUE,NA,NA,NA,0,Ophn1 / OPHN1,Initiation (I),OPHN1,TRUE,147,4,2.7210884353741496,484772,OPHN1=484772,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OPHN1,Ophn1 / OPHN1 (2.7%),Not altered
Ophn1,cscc_ranson_2022::CSCC_0126-M1,cscc_ranson_2022,CSCC_0126-M1,cscc_ranson_2022_sequenced,cscc_ranson_2022_mutations,NA,cscc_ranson_2022,171,TRUE,NA,NA,NA,0,Ophn1 / OPHN1,Initiation (I),OPHN1,TRUE,147,4,2.7210884353741496,484772,OPHN1=484772,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OPHN1,Ophn1 / OPHN1 (2.7%),Not altered
Ophn1,cscc_ranson_2022::CSCC_0130-M1,cscc_ranson_2022,CSCC_0130-M1,cscc_ranson_2022_sequenced,cscc_ranson_2022_mutations,NA,cscc_ranson_2022,172,TRUE,NA,NA,NA,0,Ophn1 / OPHN1,Initiation (I),OPHN1,TRUE,147,4,2.7210884353741496,484772,OPHN1=484772,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OPHN1,Ophn1 / OPHN1 (2.7%),Not altered
Ophn1,cscc_ranson_2022::CSCC_0132-M1,cscc_ranson_2022,CSCC_0132-M1,cscc_ranson_2022_sequenced,cscc_ranson_2022_mutations,NA,cscc_ranson_2022,173,TRUE,NA,NA,NA,0,Ophn1 / OPHN1,Initiation (I),OPHN1,TRUE,147,4,2.7210884353741496,484772,OPHN1=484772,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OPHN1,Ophn1 / OPHN1 (2.7%),Not altered
Ophn1,cscc_ranson_2022::CSCC_0133-M1,cscc_ranson_2022,CSCC_0133-M1,cscc_ranson_2022_sequenced,cscc_ranson_2022_mutations,NA,cscc_ranson_2022,174,TRUE,NA,NA,NA,0,Ophn1 / OPHN1,Initiation (I),OPHN1,TRUE,147,4,2.7210884353741496,484772,OPHN1=484772,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OPHN1,Ophn1 / OPHN1 (2.7%),Not altered
Ophn1,cscc_ranson_2022::CSCC_0134-M1,cscc_ranson_2022,CSCC_0134-M1,cscc_ranson_2022_sequenced,cscc_ranson_2022_mutations,NA,cscc_ranson_2022,175,TRUE,OPHN1,Missense,Missense,1,Ophn1 / OPHN1,Initiation (I),OPHN1,TRUE,147,4,2.7210884353741496,484772,OPHN1=484772,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OPHN1,Ophn1 / OPHN1 (2.7%),Missense
Ophn1,cscc_ranson_2022::CSCC_0135-M1,cscc_ranson_2022,CSCC_0135-M1,cscc_ranson_2022_sequenced,cscc_ranson_2022_mutations,NA,cscc_ranson_2022,176,TRUE,NA,NA,NA,0,Ophn1 / OPHN1,Initiation (I),OPHN1,TRUE,147,4,2.7210884353741496,484772,OPHN1=484772,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OPHN1,Ophn1 / OPHN1 (2.7%),Not altered
Otog,cscc_dfarber_2015::S00-28455-TP-NT,cscc_dfarber_2015,S00-28455-TP-NT,cscc_dfarber_2015_sequenced,cscc_dfarber_2015_mutations,NA,cscc_dfarber_2015,1,FALSE,NA,NA,NA,0,Otog / OTOG,Initiation (I),OTOG,TRUE,147,29,19.727891156462587,99892,OTOG=99892,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OTOG,Otog / OTOG (19.7%),Not profiled
Otog,cscc_dfarber_2015::S00-35182-TP-NT,cscc_dfarber_2015,S00-35182-TP-NT,cscc_dfarber_2015_sequenced,cscc_dfarber_2015_mutations,NA,cscc_dfarber_2015,2,FALSE,NA,NA,NA,0,Otog / OTOG,Initiation (I),OTOG,TRUE,147,29,19.727891156462587,99892,OTOG=99892,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OTOG,Otog / OTOG (19.7%),Not profiled
Otog,cscc_dfarber_2015::S01-27743-TP-NT,cscc_dfarber_2015,S01-27743-TP-NT,cscc_dfarber_2015_sequenced,cscc_dfarber_2015_mutations,NA,cscc_dfarber_2015,3,FALSE,NA,NA,NA,0,Otog / OTOG,Initiation (I),OTOG,TRUE,147,29,19.727891156462587,99892,OTOG=99892,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OTOG,Otog / OTOG (19.7%),Not profiled
Otog,cscc_dfarber_2015::S02-14875,cscc_dfarber_2015,S02-14875,cscc_dfarber_2015_sequenced,cscc_dfarber_2015_mutations,NA,cscc_dfarber_2015,4,FALSE,NA,NA,NA,0,Otog / OTOG,Initiation (I),OTOG,TRUE,147,29,19.727891156462587,99892,OTOG=99892,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OTOG,Otog / OTOG (19.7%),Not profiled
Otog,cscc_dfarber_2015::S02-15015-TP-S00-35182-NT,cscc_dfarber_2015,S02-15015-TP-S00-35182-NT,cscc_dfarber_2015_sequenced,cscc_dfarber_2015_mutations,NA,cscc_dfarber_2015,5,FALSE,NA,NA,NA,0,Otog / OTOG,Initiation (I),OTOG,TRUE,147,29,19.727891156462587,99892,OTOG=99892,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OTOG,Otog / OTOG (19.7%),Not profiled
Otog,cscc_dfarber_2015::S03-09436-TP-S03-26121-NT,cscc_dfarber_2015,S03-09436-TP-S03-26121-NT,cscc_dfarber_2015_sequenced,cscc_dfarber_2015_mutations,NA,cscc_dfarber_2015,6,FALSE,NA,NA,NA,0,Otog / OTOG,Initiation (I),OTOG,TRUE,147,29,19.727891156462587,99892,OTOG=99892,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OTOG,Otog / OTOG (19.7%),Not profiled
Otog,cscc_dfarber_2015::S03-26121-TP-NT,cscc_dfarber_2015,S03-26121-TP-NT,cscc_dfarber_2015_sequenced,cscc_dfarber_2015_mutations,NA,cscc_dfarber_2015,7,FALSE,NA,NA,NA,0,Otog / OTOG,Initiation (I),OTOG,TRUE,147,29,19.727891156462587,99892,OTOG=99892,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OTOG,Otog / OTOG (19.7%),Not profiled
Otog,cscc_dfarber_2015::S03-45671-TP-S05-31806-NT,cscc_dfarber_2015,S03-45671-TP-S05-31806-NT,cscc_dfarber_2015_sequenced,cscc_dfarber_2015_mutations,NA,cscc_dfarber_2015,8,FALSE,NA,NA,NA,0,Otog / OTOG,Initiation (I),OTOG,TRUE,147,29,19.727891156462587,99892,OTOG=99892,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OTOG,Otog / OTOG (19.7%),Not profiled
Otog,cscc_dfarber_2015::S04-22711-TP-S05-46290-NT,cscc_dfarber_2015,S04-22711-TP-S05-46290-NT,cscc_dfarber_2015_sequenced,cscc_dfarber_2015_mutations,NA,cscc_dfarber_2015,9,FALSE,NA,NA,NA,0,Otog / OTOG,Initiation (I),OTOG,TRUE,147,29,19.727891156462587,99892,OTOG=99892,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OTOG,Otog / OTOG (19.7%),Not profiled
Otog,cscc_dfarber_2015::S04-32572-TP-S06-19548-NT,cscc_dfarber_2015,S04-32572-TP-S06-19548-NT,cscc_dfarber_2015_sequenced,cscc_dfarber_2015_mutations,NA,cscc_dfarber_2015,10,FALSE,NA,NA,NA,0,Otog / OTOG,Initiation (I),OTOG,TRUE,147,29,19.727891156462587,99892,OTOG=99892,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OTOG,Otog / OTOG (19.7%),Not profiled
Otog,cscc_dfarber_2015::S04-45633-TP-S07-16280-NT,cscc_dfarber_2015,S04-45633-TP-S07-16280-NT,cscc_dfarber_2015_sequenced,cscc_dfarber_2015_mutations,NA,cscc_dfarber_2015,11,FALSE,NA,NA,NA,0,Otog / OTOG,Initiation (I),OTOG,TRUE,147,29,19.727891156462587,99892,OTOG=99892,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OTOG,Otog / OTOG (19.7%),Not profiled
Otog,cscc_dfarber_2015::S04-6933-TP-S08-41239-NT,cscc_dfarber_2015,S04-6933-TP-S08-41239-NT,cscc_dfarber_2015_sequenced,cscc_dfarber_2015_mutations,NA,cscc_dfarber_2015,12,FALSE,NA,NA,NA,0,Otog / OTOG,Initiation (I),OTOG,TRUE,147,29,19.727891156462587,99892,OTOG=99892,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OTOG,Otog / OTOG (19.7%),Not profiled
Otog,cscc_dfarber_2015::S05-31806-TP-NT,cscc_dfarber_2015,S05-31806-TP-NT,cscc_dfarber_2015_sequenced,cscc_dfarber_2015_mutations,NA,cscc_dfarber_2015,13,FALSE,NA,NA,NA,0,Otog / OTOG,Initiation (I),OTOG,TRUE,147,29,19.727891156462587,99892,OTOG=99892,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OTOG,Otog / OTOG (19.7%),Not profiled
Otog,cscc_dfarber_2015::S05-45028-TP-S08-7608-NT,cscc_dfarber_2015,S05-45028-TP-S08-7608-NT,cscc_dfarber_2015_sequenced,cscc_dfarber_2015_mutations,NA,cscc_dfarber_2015,14,FALSE,NA,NA,NA,0,Otog / OTOG,Initiation (I),OTOG,TRUE,147,29,19.727891156462587,99892,OTOG=99892,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OTOG,Otog / OTOG (19.7%),Not profiled
Otog,cscc_dfarber_2015::S05-46290-TP-NT,cscc_dfarber_2015,S05-46290-TP-NT,cscc_dfarber_2015_sequenced,cscc_dfarber_2015_mutations,NA,cscc_dfarber_2015,15,FALSE,NA,NA,NA,0,Otog / OTOG,Initiation (I),OTOG,TRUE,147,29,19.727891156462587,99892,OTOG=99892,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OTOG,Otog / OTOG (19.7%),Not profiled
Otog,cscc_dfarber_2015::S06-19548-TP-NT,cscc_dfarber_2015,S06-19548-TP-NT,cscc_dfarber_2015_sequenced,cscc_dfarber_2015_mutations,NA,cscc_dfarber_2015,16,FALSE,NA,NA,NA,0,Otog / OTOG,Initiation (I),OTOG,TRUE,147,29,19.727891156462587,99892,OTOG=99892,Ensembl REST lookup/symbol,GRCh38,Initiation (I),OTOG,Otog / OTOG (19.7%),Not profiled
