human_symbol,incidence_n_mutations,incidence_n_altered_samples,incidence_n_profiled_samples,incidence_pct,is_cancer_gene,n_reference_profiled,n_case_profiled,n_reference_mutated,n_case_mutated,is_candidate,candidate_gene_symbols,candidate_gene_labels,candidate_groups,candidate_group,n_total_profiled,n_total_mutated,profile_denominator_matches_incidence,test_status,reference_prevalence_pct,case_prevalence_pct,prevalence_difference_pct,corrected_odds_ratio,corrected_log2_odds_ratio,odds_ratio,p_value,q_value_all_mutated_genes,n_fdr_tests,association_direction,is_significant_candidate,volcano_category,candidate_group_plot
DDX60,40,31,147,21.1,No,115,32,22,9,FALSE,NA,NA,NA,NA,147,31,TRUE,tested,19.130434782608695,28.125,8.994565217391305,1.679905437352246,0.7483800253239101,1.6479746390060863,0.32712931529823674,0.5039375788300706,18512,Not significant,FALSE,Not significant,NA
DLG2,55,31,147,21.1,No,115,32,22,9,FALSE,NA,NA,NA,NA,147,31,TRUE,tested,19.130434782608695,28.125,8.994565217391305,1.679905437352246,0.7483800253239101,1.6479746390060863,0.32712931529823674,0.5039375788300706,18512,Not significant,FALSE,Not significant,NA
MYPN,44,31,147,21.1,No,115,32,22,9,FALSE,NA,NA,NA,NA,147,31,TRUE,tested,19.130434782608695,28.125,8.994565217391305,1.679905437352246,0.7483800253239101,1.6479746390060863,0.32712931529823674,0.5039375788300706,18512,Not significant,FALSE,Not significant,NA
NIN,35,31,147,21.1,Yes,115,32,22,9,FALSE,NA,NA,NA,NA,147,31,TRUE,tested,19.130434782608695,28.125,8.994565217391305,1.679905437352246,0.7483800253239101,1.6479746390060863,0.32712931529823674,0.5039375788300706,18512,Not significant,FALSE,Not significant,NA
SEZ6L,37,31,147,21.1,No,115,32,22,9,FALSE,NA,NA,NA,NA,147,31,TRUE,tested,19.130434782608695,28.125,8.994565217391305,1.679905437352246,0.7483800253239101,1.6479746390060863,0.32712931529823674,0.5039375788300706,18512,Not significant,FALSE,Not significant,NA
SLC44A5,38,31,147,21.1,No,115,32,22,9,FALSE,NA,NA,NA,NA,147,31,TRUE,tested,19.130434782608695,28.125,8.994565217391305,1.679905437352246,0.7483800253239101,1.6479746390060863,0.32712931529823674,0.5039375788300706,18512,Not significant,FALSE,Not significant,NA
NOTCH1,176,103,176,58.5,Yes,115,61,64,39,FALSE,NA,NA,NA,NA,176,103,TRUE,tested,55.65217391304348,63.9344262295082,8.28225231646472,1.4017226528854436,0.48720092360739253,1.409875651105169,0.33600339514964606,0.517564890248814,18512,Not significant,FALSE,Not significant,NA
CDK12,28,22,176,12.5,Yes,115,61,12,10,FALSE,NA,NA,NA,NA,176,22,TRUE,tested,10.434782608695652,16.39344262295082,5.958660014255166,1.6881553398058253,0.7554476633201426,1.6778274015697694,0.33789870119429005,0.5204410314093266,18512,Not significant,FALSE,Not significant,NA
AASDHPPT,6,6,147,4.1,No,115,32,6,0,FALSE,NA,NA,NA,NA,147,6,TRUE,tested,5.217391304347826,0,-5.217391304347826,0.2591715976331361,-1.9480204715683733,0,0.3400870144069063,0.5219874646132701,18512,Not significant,FALSE,Not significant,NA
AP3M1,6,6,147,4.1,No,115,32,6,0,FALSE,NA,NA,NA,NA,147,6,TRUE,tested,5.217391304347826,0,-5.217391304347826,0.2591715976331361,-1.9480204715683733,0,0.3400870144069063,0.5219874646132701,18512,Not significant,FALSE,Not significant,NA
ARFIP1,6,6,147,4.1,No,115,32,6,0,FALSE,NA,NA,NA,NA,147,6,TRUE,tested,5.217391304347826,0,-5.217391304347826,0.2591715976331361,-1.9480204715683733,0,0.3400870144069063,0.5219874646132701,18512,Not significant,FALSE,Not significant,NA
ATP6AP1L,6,6,147,4.1,No,115,32,6,0,FALSE,NA,NA,NA,NA,147,6,TRUE,tested,5.217391304347826,0,-5.217391304347826,0.2591715976331361,-1.9480204715683733,0,0.3400870144069063,0.5219874646132701,18512,Not significant,FALSE,Not significant,NA
BMAL1,6,6,147,4.1,No,115,32,6,0,FALSE,NA,NA,NA,NA,147,6,TRUE,tested,5.217391304347826,0,-5.217391304347826,0.2591715976331361,-1.9480204715683733,0,0.3400870144069063,0.5219874646132701,18512,Not significant,FALSE,Not significant,NA
CCDC144NL,7,6,147,4.1,No,115,32,6,0,FALSE,NA,NA,NA,NA,147,6,TRUE,tested,5.217391304347826,0,-5.217391304347826,0.2591715976331361,-1.9480204715683733,0,0.3400870144069063,0.5219874646132701,18512,Not significant,FALSE,Not significant,NA
CSTPP1,6,6,147,4.1,No,115,32,6,0,FALSE,NA,NA,NA,NA,147,6,TRUE,tested,5.217391304347826,0,-5.217391304347826,0.2591715976331361,-1.9480204715683733,0,0.3400870144069063,0.5219874646132701,18512,Not significant,FALSE,Not significant,NA
CTSL,6,6,147,4.1,No,115,32,6,0,FALSE,NA,NA,NA,NA,147,6,TRUE,tested,5.217391304347826,0,-5.217391304347826,0.2591715976331361,-1.9480204715683733,0,0.3400870144069063,0.5219874646132701,18512,Not significant,FALSE,Not significant,NA
DUOXA1,6,6,147,4.1,No,115,32,6,0,FALSE,NA,NA,NA,NA,147,6,TRUE,tested,5.217391304347826,0,-5.217391304347826,0.2591715976331361,-1.9480204715683733,0,0.3400870144069063,0.5219874646132701,18512,Not significant,FALSE,Not significant,NA
EIF3H,6,6,147,4.1,No,115,32,6,0,FALSE,NA,NA,NA,NA,147,6,TRUE,tested,5.217391304347826,0,-5.217391304347826,0.2591715976331361,-1.9480204715683733,0,0.3400870144069063,0.5219874646132701,18512,Not significant,FALSE,Not significant,NA
FAM47E-STBD1,6,6,147,4.1,No,115,32,6,0,FALSE,NA,NA,NA,NA,147,6,TRUE,tested,5.217391304347826,0,-5.217391304347826,0.2591715976331361,-1.9480204715683733,0,0.3400870144069063,0.5219874646132701,18512,Not significant,FALSE,Not significant,NA
GTPBP4,6,6,147,4.1,No,115,32,6,0,FALSE,NA,NA,NA,NA,147,6,TRUE,tested,5.217391304347826,0,-5.217391304347826,0.2591715976331361,-1.9480204715683733,0,0.3400870144069063,0.5219874646132701,18512,Not significant,FALSE,Not significant,NA
HOXC10,8,6,147,4.1,No,115,32,6,0,FALSE,NA,NA,NA,NA,147,6,TRUE,tested,5.217391304347826,0,-5.217391304347826,0.2591715976331361,-1.9480204715683733,0,0.3400870144069063,0.5219874646132701,18512,Not significant,FALSE,Not significant,NA
HOXC8,7,6,147,4.1,No,115,32,6,0,FALSE,NA,NA,NA,NA,147,6,TRUE,tested,5.217391304347826,0,-5.217391304347826,0.2591715976331361,-1.9480204715683733,0,0.3400870144069063,0.5219874646132701,18512,Not significant,FALSE,Not significant,NA
LEMD1,6,6,147,4.1,No,115,32,6,0,FALSE,NA,NA,NA,NA,147,6,TRUE,tested,5.217391304347826,0,-5.217391304347826,0.2591715976331361,-1.9480204715683733,0,0.3400870144069063,0.5219874646132701,18512,Not significant,FALSE,Not significant,NA
LINC02903,7,6,147,4.1,No,115,32,6,0,FALSE,NA,NA,NA,NA,147,6,TRUE,tested,5.217391304347826,0,-5.217391304347826,0.2591715976331361,-1.9480204715683733,0,0.3400870144069063,0.5219874646132701,18512,Not significant,FALSE,Not significant,NA
LRRC18,7,6,147,4.1,No,115,32,6,0,FALSE,NA,NA,NA,NA,147,6,TRUE,tested,5.217391304347826,0,-5.217391304347826,0.2591715976331361,-1.9480204715683733,0,0.3400870144069063,0.5219874646132701,18512,Not significant,FALSE,Not significant,NA
LRRD1,6,6,147,4.1,No,115,32,6,0,FALSE,NA,NA,NA,NA,147,6,TRUE,tested,5.217391304347826,0,-5.217391304347826,0.2591715976331361,-1.9480204715683733,0,0.3400870144069063,0.5219874646132701,18512,Not significant,FALSE,Not significant,NA
LRTM1,6,6,147,4.1,No,115,32,6,0,FALSE,NA,NA,NA,NA,147,6,TRUE,tested,5.217391304347826,0,-5.217391304347826,0.2591715976331361,-1.9480204715683733,0,0.3400870144069063,0.5219874646132701,18512,Not significant,FALSE,Not significant,NA
LYPD6,6,6,147,4.1,No,115,32,6,0,FALSE,NA,NA,NA,NA,147,6,TRUE,tested,5.217391304347826,0,-5.217391304347826,0.2591715976331361,-1.9480204715683733,0,0.3400870144069063,0.5219874646132701,18512,Not significant,FALSE,Not significant,NA
NHEJ1,6,6,147,4.1,No,115,32,6,0,FALSE,NA,NA,NA,NA,147,6,TRUE,tested,5.217391304347826,0,-5.217391304347826,0.2591715976331361,-1.9480204715683733,0,0.3400870144069063,0.5219874646132701,18512,Not significant,FALSE,Not significant,NA
NR6A1,6,6,147,4.1,No,115,32,6,0,FALSE,NA,NA,NA,NA,147,6,TRUE,tested,5.217391304347826,0,-5.217391304347826,0.2591715976331361,-1.9480204715683733,0,0.3400870144069063,0.5219874646132701,18512,Not significant,FALSE,Not significant,NA
OR1D5,6,6,147,4.1,No,115,32,6,0,FALSE,NA,NA,NA,NA,147,6,TRUE,tested,5.217391304347826,0,-5.217391304347826,0.2591715976331361,-1.9480204715683733,0,0.3400870144069063,0.5219874646132701,18512,Not significant,FALSE,Not significant,NA
OXA1L,7,6,147,4.1,No,115,32,6,0,FALSE,NA,NA,NA,NA,147,6,TRUE,tested,5.217391304347826,0,-5.217391304347826,0.2591715976331361,-1.9480204715683733,0,0.3400870144069063,0.5219874646132701,18512,Not significant,FALSE,Not significant,NA
P4HTM,6,6,147,4.1,No,115,32,6,0,FALSE,NA,NA,NA,NA,147,6,TRUE,tested,5.217391304347826,0,-5.217391304347826,0.2591715976331361,-1.9480204715683733,0,0.3400870144069063,0.5219874646132701,18512,Not significant,FALSE,Not significant,NA
PCDHB17P,6,6,147,4.1,No,115,32,6,0,FALSE,NA,NA,NA,NA,147,6,TRUE,tested,5.217391304347826,0,-5.217391304347826,0.2591715976331361,-1.9480204715683733,0,0.3400870144069063,0.5219874646132701,18512,Not significant,FALSE,Not significant,NA
PIGV,6,6,147,4.1,No,115,32,6,0,FALSE,NA,NA,NA,NA,147,6,TRUE,tested,5.217391304347826,0,-5.217391304347826,0.2591715976331361,-1.9480204715683733,0,0.3400870144069063,0.5219874646132701,18512,Not significant,FALSE,Not significant,NA
PPAT,6,6,147,4.1,No,115,32,6,0,FALSE,NA,NA,NA,NA,147,6,TRUE,tested,5.217391304347826,0,-5.217391304347826,0.2591715976331361,-1.9480204715683733,0,0.3400870144069063,0.5219874646132701,18512,Not significant,FALSE,Not significant,NA
PPID,7,6,147,4.1,No,115,32,6,0,FALSE,NA,NA,NA,NA,147,6,TRUE,tested,5.217391304347826,0,-5.217391304347826,0.2591715976331361,-1.9480204715683733,0,0.3400870144069063,0.5219874646132701,18512,Not significant,FALSE,Not significant,NA
PPP1R14D,6,6,147,4.1,No,115,32,6,0,TRUE,Ppp1r14d,Ppp1r14d / PPP1R14D,Initiation (I),Initiation (I),147,6,TRUE,tested,5.217391304347826,0,-5.217391304347826,0.2591715976331361,-1.9480204715683733,0,0.3400870144069063,0.5219874646132701,18512,Not significant,FALSE,Not significant,Initiation (I)
PRND,6,6,147,4.1,No,115,32,6,0,FALSE,NA,NA,NA,NA,147,6,TRUE,tested,5.217391304347826,0,-5.217391304347826,0.2591715976331361,-1.9480204715683733,0,0.3400870144069063,0.5219874646132701,18512,Not significant,FALSE,Not significant,NA
PSAP,7,6,147,4.1,No,115,32,6,0,FALSE,NA,NA,NA,NA,147,6,TRUE,tested,5.217391304347826,0,-5.217391304347826,0.2591715976331361,-1.9480204715683733,0,0.3400870144069063,0.5219874646132701,18512,Not significant,FALSE,Not significant,NA
RGL2,6,6,147,4.1,No,115,32,6,0,FALSE,NA,NA,NA,NA,147,6,TRUE,tested,5.217391304347826,0,-5.217391304347826,0.2591715976331361,-1.9480204715683733,0,0.3400870144069063,0.5219874646132701,18512,Not significant,FALSE,Not significant,NA
SLC35F6,6,6,147,4.1,No,115,32,6,0,FALSE,NA,NA,NA,NA,147,6,TRUE,tested,5.217391304347826,0,-5.217391304347826,0.2591715976331361,-1.9480204715683733,0,0.3400870144069063,0.5219874646132701,18512,Not significant,FALSE,Not significant,NA
SNTA1,6,6,147,4.1,No,115,32,6,0,FALSE,NA,NA,NA,NA,147,6,TRUE,tested,5.217391304347826,0,-5.217391304347826,0.2591715976331361,-1.9480204715683733,0,0.3400870144069063,0.5219874646132701,18512,Not significant,FALSE,Not significant,NA
SNX2,6,6,147,4.1,No,115,32,6,0,FALSE,NA,NA,NA,NA,147,6,TRUE,tested,5.217391304347826,0,-5.217391304347826,0.2591715976331361,-1.9480204715683733,0,0.3400870144069063,0.5219874646132701,18512,Not significant,FALSE,Not significant,NA
TMC8,6,6,147,4.1,No,115,32,6,0,FALSE,NA,NA,NA,NA,147,6,TRUE,tested,5.217391304347826,0,-5.217391304347826,0.2591715976331361,-1.9480204715683733,0,0.3400870144069063,0.5219874646132701,18512,Not significant,FALSE,Not significant,NA
TMEM163,6,6,147,4.1,No,115,32,6,0,FALSE,NA,NA,NA,NA,147,6,TRUE,tested,5.217391304347826,0,-5.217391304347826,0.2591715976331361,-1.9480204715683733,0,0.3400870144069063,0.5219874646132701,18512,Not significant,FALSE,Not significant,NA
TMEM215,6,6,147,4.1,No,115,32,6,0,FALSE,NA,NA,NA,NA,147,6,TRUE,tested,5.217391304347826,0,-5.217391304347826,0.2591715976331361,-1.9480204715683733,0,0.3400870144069063,0.5219874646132701,18512,Not significant,FALSE,Not significant,NA
VMP1,6,6,147,4.1,No,115,32,6,0,FALSE,NA,NA,NA,NA,147,6,TRUE,tested,5.217391304347826,0,-5.217391304347826,0.2591715976331361,-1.9480204715683733,0,0.3400870144069063,0.5219874646132701,18512,Not significant,FALSE,Not significant,NA
ZFP57,6,6,147,4.1,No,115,32,6,0,FALSE,NA,NA,NA,NA,147,6,TRUE,tested,5.217391304347826,0,-5.217391304347826,0.2591715976331361,-1.9480204715683733,0,0.3400870144069063,0.5219874646132701,18512,Not significant,FALSE,Not significant,NA
ZNF684,6,6,147,4.1,No,115,32,6,0,FALSE,NA,NA,NA,NA,147,6,TRUE,tested,5.217391304347826,0,-5.217391304347826,0.2591715976331361,-1.9480204715683733,0,0.3400870144069063,0.5219874646132701,18512,Not significant,FALSE,Not significant,NA
NOTCH2,123,75,176,42.6,Yes,115,61,46,29,FALSE,NA,NA,NA,NA,176,75,TRUE,tested,40,47.540983606557376,7.540983606557376,1.3566583953680729,0.4400574979488629,1.3569561863099207,0.34226784586710496,0.5234526389598482,18512,Not significant,FALSE,Not significant,NA
ANGPT1,18,16,147,10.9,No,115,32,11,5,FALSE,NA,NA,NA,NA,147,16,TRUE,tested,9.565217391304348,15.625,6.059782608695652,1.817391304347826,0.8618690811365075,1.7433241812133464,0.3425770767815985,0.5234526389598482,18512,Not significant,FALSE,Not significant,NA
ATP6V0A4,19,16,147,10.9,No,115,32,11,5,FALSE,NA,NA,NA,NA,147,16,TRUE,tested,9.565217391304348,15.625,6.059782608695652,1.817391304347826,0.8618690811365075,1.7433241812133464,0.3425770767815985,0.5234526389598482,18512,Not significant,FALSE,Not significant,NA
B3GAT1,17,16,147,10.9,No,115,32,11,5,FALSE,NA,NA,NA,NA,147,16,TRUE,tested,9.565217391304348,15.625,6.059782608695652,1.817391304347826,0.8618690811365075,1.7433241812133464,0.3425770767815985,0.5234526389598482,18512,Not significant,FALSE,Not significant,NA
BPIFB2,17,16,147,10.9,No,115,32,11,5,FALSE,NA,NA,NA,NA,147,16,TRUE,tested,9.565217391304348,15.625,6.059782608695652,1.817391304347826,0.8618690811365075,1.7433241812133464,0.3425770767815985,0.5234526389598482,18512,Not significant,FALSE,Not significant,NA
CAND1,20,16,147,10.9,No,115,32,11,5,FALSE,NA,NA,NA,NA,147,16,TRUE,tested,9.565217391304348,15.625,6.059782608695652,1.817391304347826,0.8618690811365075,1.7433241812133464,0.3425770767815985,0.5234526389598482,18512,Not significant,FALSE,Not significant,NA
CATSPERG,20,16,147,10.9,No,115,32,11,5,FALSE,NA,NA,NA,NA,147,16,TRUE,tested,9.565217391304348,15.625,6.059782608695652,1.817391304347826,0.8618690811365075,1.7433241812133464,0.3425770767815985,0.5234526389598482,18512,Not significant,FALSE,Not significant,NA
CHIT1,18,16,147,10.9,No,115,32,11,5,FALSE,NA,NA,NA,NA,147,16,TRUE,tested,9.565217391304348,15.625,6.059782608695652,1.817391304347826,0.8618690811365075,1.7433241812133464,0.3425770767815985,0.5234526389598482,18512,Not significant,FALSE,Not significant,NA
COPA,18,16,147,10.9,No,115,32,11,5,FALSE,NA,NA,NA,NA,147,16,TRUE,tested,9.565217391304348,15.625,6.059782608695652,1.817391304347826,0.8618690811365075,1.7433241812133464,0.3425770767815985,0.5234526389598482,18512,Not significant,FALSE,Not significant,NA
CPN2,19,16,147,10.9,No,115,32,11,5,FALSE,NA,NA,NA,NA,147,16,TRUE,tested,9.565217391304348,15.625,6.059782608695652,1.817391304347826,0.8618690811365075,1.7433241812133464,0.3425770767815985,0.5234526389598482,18512,Not significant,FALSE,Not significant,NA
DHX38,16,16,147,10.9,No,115,32,11,5,FALSE,NA,NA,NA,NA,147,16,TRUE,tested,9.565217391304348,15.625,6.059782608695652,1.817391304347826,0.8618690811365075,1.7433241812133464,0.3425770767815985,0.5234526389598482,18512,Not significant,FALSE,Not significant,NA
EDN3,17,16,147,10.9,No,115,32,11,5,FALSE,NA,NA,NA,NA,147,16,TRUE,tested,9.565217391304348,15.625,6.059782608695652,1.817391304347826,0.8618690811365075,1.7433241812133464,0.3425770767815985,0.5234526389598482,18512,Not significant,FALSE,Not significant,NA
EFCAB13,18,16,147,10.9,No,115,32,11,5,FALSE,NA,NA,NA,NA,147,16,TRUE,tested,9.565217391304348,15.625,6.059782608695652,1.817391304347826,0.8618690811365075,1.7433241812133464,0.3425770767815985,0.5234526389598482,18512,Not significant,FALSE,Not significant,NA
EIF2AK4,17,16,147,10.9,No,115,32,11,5,FALSE,NA,NA,NA,NA,147,16,TRUE,tested,9.565217391304348,15.625,6.059782608695652,1.817391304347826,0.8618690811365075,1.7433241812133464,0.3425770767815985,0.5234526389598482,18512,Not significant,FALSE,Not significant,NA
GBF1,18,16,147,10.9,No,115,32,11,5,FALSE,NA,NA,NA,NA,147,16,TRUE,tested,9.565217391304348,15.625,6.059782608695652,1.817391304347826,0.8618690811365075,1.7433241812133464,0.3425770767815985,0.5234526389598482,18512,Not significant,FALSE,Not significant,NA
GCC2,16,16,147,10.9,No,115,32,11,5,FALSE,NA,NA,NA,NA,147,16,TRUE,tested,9.565217391304348,15.625,6.059782608695652,1.817391304347826,0.8618690811365075,1.7433241812133464,0.3425770767815985,0.5234526389598482,18512,Not significant,FALSE,Not significant,NA
GFRAL,18,16,147,10.9,No,115,32,11,5,FALSE,NA,NA,NA,NA,147,16,TRUE,tested,9.565217391304348,15.625,6.059782608695652,1.817391304347826,0.8618690811365075,1.7433241812133464,0.3425770767815985,0.5234526389598482,18512,Not significant,FALSE,Not significant,NA
GZMA,16,16,147,10.9,No,115,32,11,5,FALSE,NA,NA,NA,NA,147,16,TRUE,tested,9.565217391304348,15.625,6.059782608695652,1.817391304347826,0.8618690811365075,1.7433241812133464,0.3425770767815985,0.5234526389598482,18512,Not significant,FALSE,Not significant,NA
IARS1,17,16,147,10.9,No,115,32,11,5,FALSE,NA,NA,NA,NA,147,16,TRUE,tested,9.565217391304348,15.625,6.059782608695652,1.817391304347826,0.8618690811365075,1.7433241812133464,0.3425770767815985,0.5234526389598482,18512,Not significant,FALSE,Not significant,NA
INSR,19,16,147,10.9,Yes,115,32,11,5,FALSE,NA,NA,NA,NA,147,16,TRUE,tested,9.565217391304348,15.625,6.059782608695652,1.817391304347826,0.8618690811365075,1.7433241812133464,0.3425770767815985,0.5234526389598482,18512,Not significant,FALSE,Not significant,NA
KANSL1,16,16,147,10.9,No,115,32,11,5,FALSE,NA,NA,NA,NA,147,16,TRUE,tested,9.565217391304348,15.625,6.059782608695652,1.817391304347826,0.8618690811365075,1.7433241812133464,0.3425770767815985,0.5234526389598482,18512,Not significant,FALSE,Not significant,NA
KCNJ6,20,16,147,10.9,No,115,32,11,5,FALSE,NA,NA,NA,NA,147,16,TRUE,tested,9.565217391304348,15.625,6.059782608695652,1.817391304347826,0.8618690811365075,1.7433241812133464,0.3425770767815985,0.5234526389598482,18512,Not significant,FALSE,Not significant,NA
KCNN2,16,16,147,10.9,No,115,32,11,5,FALSE,NA,NA,NA,NA,147,16,TRUE,tested,9.565217391304348,15.625,6.059782608695652,1.817391304347826,0.8618690811365075,1.7433241812133464,0.3425770767815985,0.5234526389598482,18512,Not significant,FALSE,Not significant,NA
KDM4D,17,16,147,10.9,No,115,32,11,5,FALSE,NA,NA,NA,NA,147,16,TRUE,tested,9.565217391304348,15.625,6.059782608695652,1.817391304347826,0.8618690811365075,1.7433241812133464,0.3425770767815985,0.5234526389598482,18512,Not significant,FALSE,Not significant,NA
KIAA0753,19,16,147,10.9,No,115,32,11,5,FALSE,NA,NA,NA,NA,147,16,TRUE,tested,9.565217391304348,15.625,6.059782608695652,1.817391304347826,0.8618690811365075,1.7433241812133464,0.3425770767815985,0.5234526389598482,18512,Not significant,FALSE,Not significant,NA
KRT39,19,16,147,10.9,No,115,32,11,5,FALSE,NA,NA,NA,NA,147,16,TRUE,tested,9.565217391304348,15.625,6.059782608695652,1.817391304347826,0.8618690811365075,1.7433241812133464,0.3425770767815985,0.5234526389598482,18512,Not significant,FALSE,Not significant,NA
KRT77,19,16,147,10.9,No,115,32,11,5,FALSE,NA,NA,NA,NA,147,16,TRUE,tested,9.565217391304348,15.625,6.059782608695652,1.817391304347826,0.8618690811365075,1.7433241812133464,0.3425770767815985,0.5234526389598482,18512,Not significant,FALSE,Not significant,NA
KRTAP13-2,17,16,147,10.9,No,115,32,11,5,FALSE,NA,NA,NA,NA,147,16,TRUE,tested,9.565217391304348,15.625,6.059782608695652,1.817391304347826,0.8618690811365075,1.7433241812133464,0.3425770767815985,0.5234526389598482,18512,Not significant,FALSE,Not significant,NA
LAMC2,19,16,147,10.9,No,115,32,11,5,FALSE,NA,NA,NA,NA,147,16,TRUE,tested,9.565217391304348,15.625,6.059782608695652,1.817391304347826,0.8618690811365075,1.7433241812133464,0.3425770767815985,0.5234526389598482,18512,Not significant,FALSE,Not significant,NA
LNPEP,17,16,147,10.9,No,115,32,11,5,FALSE,NA,NA,NA,NA,147,16,TRUE,tested,9.565217391304348,15.625,6.059782608695652,1.817391304347826,0.8618690811365075,1.7433241812133464,0.3425770767815985,0.5234526389598482,18512,Not significant,FALSE,Not significant,NA
LRIG3,19,16,147,10.9,Yes,115,32,11,5,FALSE,NA,NA,NA,NA,147,16,TRUE,tested,9.565217391304348,15.625,6.059782608695652,1.817391304347826,0.8618690811365075,1.7433241812133464,0.3425770767815985,0.5234526389598482,18512,Not significant,FALSE,Not significant,NA
