iteration,n_candidate_genes,median_incidence_pct
2997,30,4.1
2998,30,4.8
2999,30,5.3
3000,30,5.1
3001,30,7.15
3002,30,4.8
3003,30,3.75
3004,30,4.1
3005,30,4.8
3006,30,4.1
3007,30,4.449999999999999
3008,30,5.4
3009,30,5.75
3010,30,4.1
3011,30,5.449999999999999
3012,30,5.25
3013,30,4.8
3014,30,3.75
3015,30,4.1
3016,30,5.4
3017,30,4.449999999999999
3018,30,5.1
3019,30,4.8
3020,30,4.1
3021,30,5.4
3022,30,5.1
3023,30,5.75
3024,30,5.4
3025,30,4.449999999999999
3026,30,5.75
3027,30,4.449999999999999
3028,30,6.1
3029,30,4.449999999999999
3030,30,4.1
3031,30,5.1
3032,30,4.8
3033,30,4.449999999999999
3034,30,3.75
3035,30,5.449999999999999
3036,30,6.1
3037,30,7.15
3038,30,6.449999999999999
3039,30,5.1
3040,30,5.4
3041,30,4.449999999999999
3042,30,3.75
3043,30,4.8
3044,30,4.1
3045,30,5.75
3046,30,4.05
3047,30,7.85
3048,30,6.1
3049,30,6.1
3050,30,6.8
3051,30,5.75
3052,30,4.8
3053,30,3.4
3054,30,4.1
3055,30,5.1
3056,30,5.75
3057,30,4.1
3058,30,6.1
3059,30,6.1
3060,30,5.1
3061,30,4.449999999999999
3062,30,5.1
3063,30,7.5
3064,30,5.4
3065,30,4.1
3066,30,4.8
3067,30,5.1
3068,30,5.75
3069,30,7.5
3070,30,5.1
3071,30,3.4
3072,30,4.8
3073,30,6.1
3074,30,5.4
3075,30,4.8
3076,30,3.4
3077,30,5.6
3078,30,5.4
3079,30,4.8
3080,30,6.1
3081,30,6.8
3082,30,7.5
3083,30,5.1
3084,30,5.1
3085,30,4.8
3086,30,5.75
3087,30,5.75
3088,30,4.1
3089,30,5.1
3090,30,5.75
3091,30,3.7
3092,30,4.449999999999999
3093,30,4.8
3094,30,5.1
3095,30,3.75
3096,30,5.75
3097,30,4.1
3098,30,7.85
3099,30,5.1
3100,30,3.75
3101,30,5.75
3102,30,4.449999999999999
3103,30,5.4
3104,30,4.1
3105,30,4.449999999999999
3106,30,5.75
3107,30,6.8
3108,30,4.1
3109,30,6.199999999999999
3110,30,4.8
3111,30,3.4
3112,30,4.1
3113,30,8.2
3114,30,3.75
3115,30,5.75
3116,30,4.1
3117,30,6.1
3118,30,4.75
3119,30,4.8
3120,30,7.15
3121,30,4.449999999999999
3122,30,6.449999999999999
3123,30,4.8
3124,30,5.75
3125,30,5.4
3126,30,4.449999999999999
3127,30,5.1
3128,30,5.75
3129,30,5.4
3130,30,7.5
3131,30,4.1
3132,30,5.75
3133,30,5.1
3134,30,6.449999999999999
3135,30,6.1
3136,30,5.4
3137,30,4.449999999999999
3138,30,4.8
3139,30,4.8
3140,30,5.1
3141,30,5.1
3142,30,4.1
3143,30,4.449999999999999
3144,30,4.8
3145,30,3.4
3146,30,6.8
3147,30,4.8
3148,30,5.4
3149,30,3.4
3150,30,4.8
3151,30,4.8
3152,30,5.1
3153,30,4.1
3154,30,4.8
3155,30,4.449999999999999
3156,30,5.1
3157,30,7.45
3158,30,3.75
3159,30,2.75
3160,30,5.449999999999999
3161,30,4.8
3162,30,5.75
3163,30,4.449999999999999
3164,30,4.8
3165,30,3.4
3166,30,4.1
3167,30,6.1
3168,30,5.1
3169,30,5.1
3170,30,4.449999999999999
3171,30,4.8
3172,30,5.4
3173,30,4.75
3174,30,4.1
3175,30,5.1
3176,30,6.1
3177,30,4.449999999999999
3178,30,6.449999999999999
3179,30,4.8
3180,30,5.75
3181,30,3.75
3182,30,7.5
3183,30,5.4
3184,30,7.15
3185,30,5.449999999999999
3186,30,4.1
3187,30,5.4
3188,30,4.1
3189,30,5.4
3190,30,4.75
3191,30,4.1
3192,30,5.1
3193,30,4.449999999999999
3194,30,3.4
3195,30,5.550000000000001
3196,30,8.2
3197,30,4.449999999999999
3198,30,6.1
3199,30,5.4
3200,30,6.449999999999999
3201,30,5.4
3202,30,5.4
3203,30,4.1
3204,30,4.8
3205,30,5.75
3206,30,4.449999999999999
3207,30,4.449999999999999
3208,30,3.75
3209,30,5.1
3210,30,3.75
3211,30,4.8
3212,30,6.8
3213,30,5.1
3214,30,5.75
3215,30,6.1
3216,30,4.8
3217,30,4.8
3218,30,4.8
3219,30,5.1
3220,30,3.75
3221,30,5.4
3222,30,5.1
3223,30,4.449999999999999
3224,30,3.4
3225,30,6.1
3226,30,4.1
3227,30,6.8
3228,30,6.1
3229,30,6.449999999999999
3230,30,4.95
3231,30,4.949999999999999
3232,30,5.75
3233,30,6.1
3234,30,4.75
3235,30,5.75
3236,30,5.1
3237,30,7.85
3238,30,5.4
3239,30,6.449999999999999
3240,30,5.4
3241,30,4.8
3242,30,4.449999999999999
3243,30,5.4
3244,30,3.4
3245,30,4.449999999999999
3246,30,5.1
3247,30,5.4
3248,30,4.449999999999999
3249,30,4.1
3250,30,4.1
3251,30,5.4
3252,30,6.8
3253,30,4.8
3254,30,6.8
3255,30,7.5
3256,30,3.75
3257,30,5.75
3258,30,6.8
3259,30,4.1
3260,30,4.1
3261,30,5.75
3262,30,4.8
3263,30,4.1
3264,30,4.8
3265,30,4.449999999999999
3266,30,4.8
3267,30,8.85
3268,30,4.8
3269,30,5.75
3270,30,4.8
3271,30,4.449999999999999
3272,30,5.1
3273,30,4.8
3274,30,4.1
3275,30,4.8
3276,30,4.1
3277,30,4.8
3278,30,7.15
3279,30,4.8
3280,30,3.75
3281,30,4.8
3282,30,5.75
3283,30,6.1
3284,30,4.8
3285,30,4.1
3286,30,5.1
3287,30,4.1
3288,30,6.449999999999999
3289,30,4.8
3290,30,4.1
3291,30,4.8
3292,30,3.75
3293,30,4.8
3294,30,4.449999999999999
3295,30,4.1
3296,30,5.75
3297,30,4.8
3298,30,4.8
3299,30,7.45
3300,30,6.1
3301,30,7.85
3302,30,4.8
3303,30,5.75
3304,30,4.449999999999999
3305,30,2.7
3306,30,4.8
3307,30,5.4
3308,30,4.65
3309,30,4.1
3310,30,5.4
3311,30,6.1
3312,30,3.4
3313,30,4.449999999999999
3314,30,4.1
3315,30,4.8
3316,30,4.449999999999999
3317,30,5.75
3318,30,4.1
3319,30,6.1
3320,30,6.1
3321,30,6.449999999999999
3322,30,4.8
3323,30,5.449999999999999
3324,30,5.75
3325,30,6.1
3326,30,4.449999999999999
3327,30,5.1
3328,30,5.75
3329,30,7.15
3330,30,4.8
3331,30,5.1
3332,30,3.75
3333,30,4.75
3334,30,5.1
3335,30,5.4
3336,30,5.4
3337,30,4.1
3338,30,4.1
3339,30,4.8
3340,30,3.4
3341,30,4.1
3342,30,4.1
3343,30,5.449999999999999
3344,30,3.75
3345,30,6.1
3346,30,5.4
3347,30,5.1
3348,30,4.8
3349,30,8.5
3350,30,3.4
3351,30,3.4
3352,30,4.1
3353,30,5.75
3354,30,4.8
3355,30,4.8
3356,30,4.449999999999999
3357,30,4.1
3358,30,4.05
3359,30,4.8
3360,30,5.449999999999999
3361,30,5.75
3362,30,5.4
3363,30,3.4
3364,30,5.1
3365,30,4.449999999999999
3366,30,5.75
3367,30,6.1
3368,30,4.8
3369,30,5.25
3370,30,6.8
3371,30,6.1
3372,30,6.1
3373,30,5.4
3374,30,4.449999999999999
3375,30,5.75
3376,30,5.4
3377,30,3.4
3378,30,4.4
3379,30,4.8
3380,30,6.8
3381,30,4.1
3382,30,5.1
3383,30,5.1
3384,30,4.449999999999999
3385,30,5.75
3386,30,5.4
3387,30,7.85
3388,30,5.4
3389,30,4.8
3390,30,4.1
3391,30,5.1
3392,30,4.1
3393,30,5.4
3394,30,4.449999999999999
3395,30,6.1
3396,30,5.75
3397,30,4.8
3398,30,7.15
3399,30,4.1
3400,30,3.4
3401,30,6.1
3402,30,4.1
3403,30,5.1
3404,30,5.1
3405,30,6.1
3406,30,4.8
3407,30,4.1
3408,30,6.449999999999999
3409,30,4.1
3410,30,5.1
3411,30,5.4
3412,30,5.4
3413,30,4.8
3414,30,7.5
3415,30,4.75
3416,30,5.4
3417,30,5.75
3418,30,6.8
3419,30,6.1
3420,30,4.8
3421,30,7.5
3422,30,4.449999999999999
3423,30,4.1
3424,30,5.4
3425,30,5.449999999999999
3426,30,6.1
3427,30,4.1
3428,30,5.75
3429,30,3.4
3430,30,5.449999999999999
3431,30,3.4
3432,30,5.1
3433,30,5.1
3434,30,4.8
3435,30,4.8
3436,30,4.1
3437,30,6.8
3438,30,5.449999999999999
3439,30,5.9
3440,30,5.1
3441,30,5.449999999999999
3442,30,5.1
3443,30,4.1
3444,30,5.75
3445,30,4.8
3446,30,4.449999999999999
3447,30,4.449999999999999
3448,30,2.7
3449,30,6.1
3450,30,5.75
3451,30,4.449999999999999
3452,30,5.1
3453,30,3.4
3454,30,4.8
3455,30,3.4
3456,30,5.4
3457,30,6.45
3458,30,4.8
3459,30,4.1
3460,30,5.4
3461,30,4.1
3462,30,5.449999999999999
3463,30,4.1
3464,30,3.4
3465,30,4.75
3466,30,5.4
3467,30,4.8
3468,30,6.8
3469,30,5.449999999999999
3470,30,6.1
3471,30,4.449999999999999
3472,30,4.8
3473,30,4.8
3474,30,4.8
3475,30,5.75
3476,30,4.1
3477,30,5.1
3478,30,4.8
3479,30,3.4
3480,30,5.1
3481,30,4.1
3482,30,3.75
3483,30,5.75
3484,30,4.449999999999999
3485,30,6.8
3486,30,5.4
3487,30,4.1
3488,30,6.449999999999999
3489,30,5.8
3490,30,5.1
3491,30,5.4
3492,30,6.449999999999999
3493,30,4.449999999999999
3494,30,6.8
3495,30,5.1
3496,30,4.8
3497,30,5.1
3498,30,5.4
3499,30,4.1
3500,30,4.1
3501,30,3.75
3502,30,3.4
3503,30,4.449999999999999
3504,30,4.8
3505,30,6.45
3506,30,6.449999999999999
3507,30,4.1
3508,30,6.1
3509,30,4.1
3510,30,6.8
3511,30,4.449999999999999
3512,30,5.4
3513,30,4.1
3514,30,4.8
3515,30,4.1
3516,30,5.75
3517,30,4.1
3518,30,5.4
3519,30,4.449999999999999
3520,30,5.1
3521,30,4.8
3522,30,4.1
3523,30,5.1
3524,30,4.449999999999999
3525,30,3.75
3526,30,4.8
3527,30,5.1
3528,30,4.1
3529,30,3.75
3530,30,4.449999999999999
3531,30,5.1
3532,30,5.1
3533,30,6.1
3534,30,4.8
3535,30,5.449999999999999
3536,30,4.1
3537,30,4.1
3538,30,4.449999999999999
3539,30,5.75
3540,30,4.8
3541,30,5.75
3542,30,5.75
3543,30,4.449999999999999
3544,30,4.449999999999999
3545,30,3.4
3546,30,7.85
3547,30,5.449999999999999
3548,30,5.4
3549,30,4.8
3550,30,6.1
3551,30,4.449999999999999
3552,30,2.7
3553,30,3.75
3554,30,5.75
3555,30,7.5
3556,30,5.75
3557,30,4.8
3558,30,4.8
3559,30,5.4
3560,30,6.1
3561,30,4.8
3562,30,3.4
3563,30,4.449999999999999
3564,30,4.1
3565,30,4.1
3566,30,6.1
3567,30,4.1
3568,30,5.4
3569,30,4.449999999999999
3570,30,5.75
3571,30,5.1
3572,30,3.0999999999999996
3573,30,5.1
3574,30,4.8
3575,30,6.1
3576,30,5.1
3577,30,4.8
3578,30,3.4
3579,30,4.449999999999999
3580,30,4.8
3581,30,6.449999999999999
3582,30,4.8
3583,30,5.1
3584,30,4.8
3585,30,4.8
3586,30,6.8
3587,30,3.75
3588,30,3.4
3589,30,8.8
3590,30,5.4
3591,30,4.8
3592,30,8.5
3593,30,5.75
3594,30,8.15
3595,30,5.1
3596,30,4.449999999999999
3597,30,5.75
3598,30,7.15
3599,30,5.75
3600,30,5.4
3601,30,4.8
3602,30,4.8
3603,30,5.4
3604,30,5.4
3605,30,6.8
3606,30,4.1
3607,30,4.449999999999999
3608,30,4.3
3609,30,5.4
3610,30,6.8
3611,30,4.8
3612,30,3.75
3613,30,4.8
3614,30,5.75
3615,30,5.75
3616,30,4.8
3617,30,5.1
3618,30,5.4
3619,30,5.1
3620,30,2.7
3621,30,6.1
3622,30,4.1
3623,30,5.4
3624,30,8.2
3625,30,6.449999999999999
3626,30,6.8
3627,30,4.8
3628,30,4.75
3629,30,4.8
3630,30,4.1
3631,30,6.1
3632,30,3.4
3633,30,6.449999999999999
3634,30,4.1
3635,30,4.8
3636,30,4.449999999999999
3637,30,4.449999999999999
3638,30,4.449999999999999
3639,30,4.949999999999999
3640,30,5.1
3641,30,6.1
3642,30,6.1
3643,30,4.8
3644,30,4.1
3645,30,2.7
3646,30,4.8
3647,30,5.4
3648,30,5.75
3649,30,6.1
3650,30,3.4
3651,30,6.8
3652,30,7.5
3653,30,4.449999999999999
3654,30,6.9
3655,30,4.8
3656,30,4.8
3657,30,9.85
3658,30,5.75
3659,30,4.449999999999999
3660,30,3.4
3661,30,4.449999999999999
3662,30,4.8
3663,30,5.4
3664,30,5.75
3665,30,6.1
3666,30,3.4
3667,30,6.1
3668,30,5.1
3669,30,4.949999999999999
3670,30,6.8
3671,30,6.8
3672,30,5.1
3673,30,5.4
3674,30,5.75
3675,30,4.8
3676,30,5.4
3677,30,6.1
3678,30,4.1
3679,30,4.8
3680,30,6.449999999999999
3681,30,6.45
3682,30,4.8
3683,30,4.449999999999999
3684,30,6.1
3685,30,6.1
3686,30,4.8
3687,30,3.05
3688,30,4.949999999999999
3689,30,4.1
3690,30,3.4
3691,30,4.449999999999999
3692,30,6.449999999999999
3693,30,4.8
3694,30,6.8
3695,30,4.1
3696,30,4.75
3697,30,4.449999999999999
3698,30,5.75
3699,30,4.1
3700,30,4.449999999999999
3701,30,6.1
3702,30,6.8
3703,30,5.4
3704,30,5.1
3705,30,2.75
3706,30,5.1
3707,30,5.75
3708,30,3.75
3709,30,4.8
3710,30,3.75
3711,30,4.8
3712,30,6.1
3713,30,4.75
3714,30,4.1
3715,30,5.75
3716,30,5.1
3717,30,7.5
3718,30,6.449999999999999
3719,30,6.8
3720,30,5.1
3721,30,7.5
3722,30,3.4
3723,30,5.75
3724,30,5.1
3725,30,4.65
3726,30,3.75
3727,30,5.4
3728,30,4.449999999999999
3729,30,8.2
3730,30,4.1
3731,30,4.8
3732,30,5.75
3733,30,5.75
3734,30,5.75
3735,30,4.8
3736,30,5.449999999999999
3737,30,4.8
3738,30,4.8
3739,30,7.45
3740,30,4.449999999999999
3741,30,3.05
3742,30,4.1
3743,30,4.1
3744,30,3.75
3745,30,3.4
3746,30,6.8
3747,30,7.15
3748,30,5.1
3749,30,4.949999999999999
3750,30,4.1
3751,30,4.449999999999999
3752,30,3.4
3753,30,6.15
3754,30,2.7
3755,30,4.8
3756,30,4.1
3757,30,4.8
3758,30,4.8
3759,30,5.1
3760,30,4.1
3761,30,4.449999999999999
3762,30,6.1
3763,30,8.15
3764,30,4.1
3765,30,5.75
3766,30,6.449999999999999
3767,30,2.7
3768,30,4.8
3769,30,4.449999999999999
3770,30,4.449999999999999
3771,30,3.75
3772,30,4.449999999999999
3773,30,3.05
3774,30,5.1
3775,30,4.8
3776,30,5.1
3777,30,4.8
3778,30,5.75
3779,30,5.4
3780,30,6.1
3781,30,5.75
3782,30,7.15
3783,30,5.75
3784,30,3.75
3785,30,6.1
3786,30,6.1
3787,30,4.8
3788,30,5.4
3789,30,4.8
3790,30,6.1
3791,30,4.449999999999999
3792,30,5.449999999999999
3793,30,4.1
3794,30,5.1
3795,30,4.8
3796,30,5.4
3797,30,5.9
3798,30,4.8
3799,30,5.1
3800,30,5.4
3801,30,5.1
3802,30,3.4
3803,30,4.1
3804,30,3.4
3805,30,5.4
3806,30,4.449999999999999
3807,30,4.8
3808,30,3.4
3809,30,4.449999999999999
3810,30,5.449999999999999
3811,30,4.75
3812,30,4.1
3813,30,3.05
3814,30,4.1
3815,30,4.8
3816,30,6.8
3817,30,5.4
3818,30,5.449999999999999
3819,30,4.8
3820,30,5.4
3821,30,4.1
3822,30,6.8
3823,30,4.1
3824,30,3.4
3825,30,4.1
3826,30,5.4
3827,30,4.1
3828,30,6.449999999999999
3829,30,4.449999999999999
3830,30,4.8
3831,30,5.75
3832,30,6.449999999999999
3833,30,5.8
3834,30,7.15
3835,30,4.949999999999999
3836,30,5.4
3837,30,5.4
3838,30,4.1
3839,30,4.449999999999999
3840,30,4.8
3841,30,4.8
3842,30,5.75
3843,30,4.1
3844,30,4.1
3845,30,4.949999999999999
3846,30,4.8
3847,30,3.4
3848,30,5.4
3849,30,5.75
3850,30,5.75
3851,30,6.1
3852,30,5.449999999999999
3853,30,5.75
3854,30,6.1
3855,30,5.4
3856,30,5.4
3857,30,4.8
3858,30,4.449999999999999
3859,30,4.1
3860,30,5.449999999999999
3861,30,3.75
3862,30,4.75
3863,30,3.4
3864,30,3.4
3865,30,4.8
3866,30,5.1
3867,30,4.8
3868,30,6.1
3869,30,6.1
3870,30,5.1
3871,30,5.1
3872,30,4.1
3873,30,5.4
3874,30,6.8
3875,30,5.75
3876,30,5.1
3877,30,4.449999999999999
3878,30,5.1
3879,30,7.85
3880,30,6.8
3881,30,4.1
3882,30,5.449999999999999
3883,30,6.449999999999999
3884,30,4.6
3885,30,6.449999999999999
3886,30,4.8
3887,30,5.4
3888,30,6.8
3889,30,7.15
3890,30,4.1
3891,30,5.8
3892,30,6.1
3893,30,5.75
3894,30,4.05
3895,30,5.1
3896,30,5.75
3897,30,5.75
3898,30,5.4
3899,30,6.1
3900,30,5.4
3901,30,3.75
3902,30,5.1
3903,30,6.1
3904,30,6.8
3905,30,4.8
3906,30,3.75
3907,30,3.75
3908,30,6.1
3909,30,5.4
3910,30,5.4
3911,30,4.449999999999999
3912,30,3.05
3913,30,5.1
3914,30,3.4
3915,30,6.1
3916,30,5.4
3917,30,5.4
3918,30,4.75
3919,30,4.1
3920,30,6.1
3921,30,6.1
3922,30,4.1
3923,30,5.1
3924,30,3.75
3925,30,3.4
3926,30,5.1
3927,30,3.75
3928,30,6.449999999999999
3929,30,7.15
3930,30,4.8
3931,30,3.4
3932,30,5.75
3933,30,5.1
3934,30,6.1
3935,30,7.5
3936,30,5.4
3937,30,6.449999999999999
3938,30,7.15
3939,30,7.1499999999999995
3940,30,4.8
3941,30,4.449999999999999
3942,30,5.1
3943,30,8.5
3944,30,4.949999999999999
3945,30,4.1
3946,30,4.1
3947,30,3.4
3948,30,4.449999999999999
3949,30,5.6
3950,30,5.75
3951,30,4.1
3952,30,6.1
3953,30,5.1
3954,30,6.1
3955,30,4.449999999999999
3956,30,6.199999999999999
3957,30,3.75
3958,30,5.1
3959,30,3.05
3960,30,4.449999999999999
3961,30,3.05
3962,30,4.8
3963,30,4.449999999999999
3964,30,4.8
3965,30,5.75
3966,30,4.449999999999999
3967,30,3.4
3968,30,5.1
3969,30,4.1
3970,30,6.1
3971,30,3.05
3972,30,6.449999999999999
3973,30,4.8
3974,30,4.949999999999999
3975,30,4.1
3976,30,4.1
3977,30,3.75
3978,30,4.8
3979,30,5.1
3980,30,4.8
3981,30,4.8
3982,30,4.449999999999999
3983,30,4.449999999999999
3984,30,4.449999999999999
3985,30,3.75
3986,30,6.8
3987,30,3.4
3988,30,5.75
3989,30,5.1
3990,30,4.75
3991,30,6.1
3992,30,3.4
3993,30,5.4
3994,30,5.75
3995,30,5.4
3996,30,2.7
3997,30,8.8
3998,30,4.8
3999,30,5.75
4000,30,3.05
4001,30,3.75
4002,30,3.75
4003,30,4.8
4004,30,5.1
4005,30,5.1
4006,30,4.8
4007,30,5.75
4008,30,4.8
4009,30,3.4
4010,30,4.1
4011,30,5.4
4012,30,3.4
4013,30,3.4
4014,30,5.4
4015,30,4.8
4016,30,2.7
4017,30,6.1
4018,30,4.8
4019,30,6.8
4020,30,5.4
4021,30,4.449999999999999
4022,30,5.449999999999999
4023,30,4.75
4024,30,4.449999999999999
4025,30,5.1
4026,30,6.1
4027,30,6.1
4028,30,4.1
4029,30,4.449999999999999
4030,30,5.75
4031,30,4.75
4032,30,8.5
4033,30,4.449999999999999
4034,30,4.449999999999999
4035,30,6.1
4036,30,3.75
4037,30,4.8
4038,30,5.449999999999999
4039,30,5.4
4040,30,4.449999999999999
4041,30,5.1
4042,30,6.1
4043,30,3.75
4044,30,3.75
4045,30,3.4
4046,30,4.8
4047,30,5.4
4048,30,5.1
4049,30,5.4
4050,30,5.1
4051,30,5.4
4052,30,4.1
4053,30,4.449999999999999
4054,30,5.4
4055,30,4.8
4056,30,6.449999999999999
4057,30,5.75
4058,30,4.449999999999999
4059,30,4.1
4060,30,4.1
4061,30,4.1
4062,30,5.1
4063,30,5.4
4064,30,4.8
4065,30,4.1
4066,30,5.1
4067,30,6.1
4068,30,4.1
4069,30,4.1
4070,30,5.1
4071,30,4.8
4072,30,4.8
4073,30,5.1
4074,30,5.1
4075,30,5.4
4076,30,5.1
4077,30,4.75
4078,30,5.75
4079,30,5.9
4080,30,4.8
4081,30,5.1
4082,30,3.75
4083,30,6.45
4084,30,4.3
4085,30,3.75
4086,30,6.1
4087,30,8.2
4088,30,3.4
4089,30,4.1
4090,30,4.8
4091,30,5.449999999999999
4092,30,5.25
4093,30,4.65
4094,30,4.8
4095,30,4.449999999999999
4096,30,3.75
4097,30,7.15
4098,30,4.8
4099,30,4.8
4100,30,5.75
4101,30,6.1
4102,30,4.449999999999999
4103,30,4.449999999999999
4104,30,6.1
4105,30,5.4
4106,30,4.449999999999999
4107,30,5.4
4108,30,4.449999999999999
4109,30,4.1
4110,30,7.5
4111,30,5.75
4112,30,8.1
4113,30,3.75
4114,30,5.1
4115,30,4.1
4116,30,6.1
4117,30,3.75
4118,30,6.1
4119,30,7.5
4120,30,5.25
4121,30,4.1
4122,30,6.449999999999999
4123,30,4.449999999999999
4124,30,5.1
4125,30,4.449999999999999
4126,30,5.1
4127,30,4.449999999999999
4128,30,4.8
4129,30,4.8
4130,30,6.1
4131,30,4.8
4132,30,4.8
4133,30,5.1
4134,30,2.15
4135,30,4.8
4136,30,5.1
4137,30,4.8
4138,30,4.449999999999999
4139,30,3.05
4140,30,5.75
4141,30,3.75
4142,30,5.75
4143,30,3.75
4144,30,4.949999999999999
4145,30,5.4
4146,30,4.449999999999999
4147,30,6.1
4148,30,4.4
4149,30,4.1
4150,30,5.1
4151,30,5.1
4152,30,4.449999999999999
4153,30,4.1
4154,30,5.1
4155,30,6.1
4156,30,3.75
4157,30,7.15
4158,30,6.1
4159,30,4.8
4160,30,4.449999999999999
4161,30,3.4
4162,30,4.3
4163,30,5.4
4164,30,4.8
4165,30,5.75
4166,30,2.35
4167,30,5.4
4168,30,4.1
4169,30,4.449999999999999
4170,30,6.1
4171,30,5.4
4172,30,3.05
4173,30,5.4
4174,30,4.1
4175,30,4.1
4176,30,3.4
4177,30,7.15
4178,30,5.4
4179,30,5.75
4180,30,5.449999999999999
4181,30,6.1
4182,30,6.1
4183,30,4.1
4184,30,4.449999999999999
4185,30,6.8
4186,30,6.449999999999999
4187,30,5.75
4188,30,4.1
4189,30,5.1
4190,30,5.75
4191,30,5.4
4192,30,6.1
4193,30,7.5
4194,30,4.8
4195,30,4.1
4196,30,4.1
4197,30,3.75
4198,30,6.1
4199,30,3.75
4200,30,5.1
4201,30,4.8
4202,30,3.4
4203,30,4.1
4204,30,4.8
4205,30,5.1
4206,30,4.8
4207,30,4.8
4208,30,4.1
4209,30,3.4
4210,30,4.8
4211,30,4.8
4212,30,5.1
4213,30,3.4
4214,30,6.15
4215,30,4.1
4216,30,4.8
4217,30,4.1
4218,30,4.449999999999999
4219,30,4.449999999999999
4220,30,4.449999999999999
4221,30,4.449999999999999
4222,30,4.8
4223,30,4.949999999999999
4224,30,4.8
4225,30,4.1
4226,30,5.75
4227,30,6.8
4228,30,4.1
4229,30,3.4
4230,30,4.1
4231,30,4.8
4232,30,6.1
4233,30,5.4
4234,30,5.1
4235,30,5.1
4236,30,2.7
4237,30,5.1
4238,30,6.1
4239,30,3.75
4240,30,6.449999999999999
4241,30,6.1
4242,30,4.8
4243,30,3.4
4244,30,5.75
4245,30,4.449999999999999
4246,30,4.1
4247,30,6.449999999999999
4248,30,6.1
4249,30,7.15
4250,30,4.8
4251,30,5.1
4252,30,5.1
4253,30,3.4
4254,30,4.3
4255,30,5.75
4256,30,5.1
4257,30,5.1
4258,30,5.4
4259,30,3.75
4260,30,6.1
4261,30,4.8
4262,30,6.8
4263,30,6.8
4264,30,6.1
4265,30,4.1
4266,30,4.8
4267,30,4.1
4268,30,6.1
4269,30,4.8
4270,30,3.75
4271,30,4.8
4272,30,5.75
4273,30,3.4
4274,30,4.449999999999999
4275,30,4.1
4276,30,5.449999999999999
4277,30,2.7
4278,30,4.05
4279,30,4.8
4280,30,5.1
4281,30,5.449999999999999
4282,30,5.25
4283,30,6.1
4284,30,4.8
4285,30,6.8
4286,30,4.1
4287,30,6.1
4288,30,2.75
4289,30,4.8
4290,30,5.4
4291,30,4.1
4292,30,4.8
4293,30,4.8
4294,30,5.1
4295,30,5.75
4296,30,6.1
4297,30,3.75
4298,30,4.1
4299,30,6.1
4300,30,4.8
4301,30,4.449999999999999
4302,30,5.4
4303,30,4.75
4304,30,4.1
4305,30,3.75
4306,30,5.4
4307,30,4.1
4308,30,4.1
4309,30,4.8
4310,30,5.75
4311,30,4.8
4312,30,4.1
4313,30,5.1
4314,30,4.1
4315,30,3.75
4316,30,4.8
4317,30,5.1
4318,30,5.4
4319,30,3.75
4320,30,5.4
4321,30,6.1
4322,30,3.75
4323,30,5.1
4324,30,4.1
4325,30,5.75
4326,30,4.8
4327,30,4.75
4328,30,3.4
4329,30,2.7
4330,30,7.5
4331,30,6.1
4332,30,4.8
4333,30,5.449999999999999
4334,30,5.1
4335,30,5.75
4336,30,4.449999999999999
4337,30,6.8
4338,30,4.449999999999999
4339,30,4.449999999999999
4340,30,7.15
4341,30,5.75
4342,30,4.8
4343,30,5.4
4344,30,5.4
4345,30,4.8
4346,30,5.1
4347,30,4.1
4348,30,5.75
4349,30,5.1
4350,30,4.1
4351,30,4.8
4352,30,6.45
4353,30,5.75
4354,30,5.4
4355,30,5.1
4356,30,7.5
4357,30,6.449999999999999
4358,30,5.4
4359,30,4.1
4360,30,4.449999999999999
4361,30,6.1
4362,30,4.8
4363,30,6.8
4364,30,3.4
4365,30,4.8
4366,30,3.75
4367,30,4.449999999999999
4368,30,5.75
4369,30,5.1
4370,30,8.5
4371,30,6.1
4372,30,4.8
4373,30,6.15
4374,30,4.1
4375,30,5.1
4376,30,5.3
4377,30,3.75
4378,30,5.449999999999999
4379,30,4.75
4380,30,4.8
4381,30,5.4
4382,30,3.75
4383,30,4.8
4384,30,6.1
4385,30,6.449999999999999
4386,30,5.4
4387,30,6.1
4388,30,5.4
4389,30,5.8
4390,30,4.449999999999999
4391,30,3.05
4392,30,4.1
4393,30,3.4
4394,30,4.449999999999999
4395,30,4.8
4396,30,5.75
4397,30,4.1
4398,30,3.4
4399,30,6.1
4400,30,5.4
4401,30,4.1
4402,30,4.6
4403,30,7.15
4404,30,7.15
4405,30,3.75
4406,30,6.449999999999999
4407,30,4.75
4408,30,4.449999999999999
4409,30,4.4
4410,30,4.8
4411,30,4.1
4412,30,3.4
4413,30,3.4
4414,30,4.449999999999999
4415,30,4.1
4416,30,5.4
4417,30,4.8
4418,30,4.8
4419,30,7.85
4420,30,5.1
4421,30,5.4
4422,30,4.8
4423,30,5.4
4424,30,7.85
4425,30,4.1
4426,30,5.4
4427,30,3.4
4428,30,6.8
4429,30,5.1
4430,30,4.8
4431,30,4.449999999999999
4432,30,3.75
4433,30,6.1
4434,30,4.8
4435,30,4.65
4436,30,6.1
4437,30,4.8
4438,30,3.75
4439,30,4.449999999999999
4440,30,7.15
4441,30,4.8
4442,30,6.1
4443,30,4.1
4444,30,4.75
4445,30,3.4
4446,30,6.1
4447,30,5.1
4448,30,7.15
4449,30,6.1
4450,30,5.1
4451,30,5.1
4452,30,7.5
