gene_symbol,Morphologically normal,HF papilloma,HF SCC,Skin papilloma,Skin SCC
Pot1a,0,0,0,1,0
Ghrhr,0,0,0,1,0
Dnah6,0,0,0,1,0
Mcm2,0,0,0,1,0
Tmem43,0,0,0,1,0
Tatdn2,0,0,0,1,0
Chd4,0,0,0,1,0
Slco1a4,0,0,0,1,0
Tmc4,0,0,0,1,0
Vmn1r72,0,0,0,1,0
Phldb3,0,0,0,1,0
Zfp607a,0,0,0,1,0
Nfkbid,0,0,0,1,0
Scgb1b3,0,0,0,1,0
Klk12,0,0,0,1,0
4930516K23Rik,0,0,0,1,0
Tmem219,0,0,0,1,0
Nlrp6,1,0,0,1,0
Krtap5-3,0,0,0,1,0
Hook3,0,0,0,1,0
Clcn3,0,0,0,1,0
Cbr4,0,0,0,1,0
Ell,0,0,0,1,0
Ciapin1,0,0,0,1,0
Fbxl8,0,0,0,1,0
Cdh15,0,0,0,1,0
Snupn,0,0,0,1,0
Igdcc4,0,0,0,1,0
Kbtbd13,0,0,0,1,0
Myo1e,0,0,0,1,0
Cpne4,0,0,0,1,0
Fbxw25,0,0,0,1,0
Klhl40,1,0,0,1,0
Ccdc13,0,0,0,1,0
Cyp8b1,0,0,0,1,0
Rbm3,0,0,0,1,0
Klhl13,0,0,0,1,0
Zfp36l3,0,0,0,1,0
Dmrtc1b,1,0,0,1,0
Gpr143,0,0,0,1,0
Atp6v1h,0,0,0,1,0
Creg2,0,0,0,1,0
Bmpr2,1,0,0,1,0
Pard3b,0,0,0,1,0
Tns1,1,0,0,1,0
Cxcr1,0,0,0,1,0
Usp37,1,0,0,1,0
Resp18,0,0,0,1,0
Asic4,1,0,0,1,0
Dock10,0,0,0,1,0
Gm16026,0,0,0,1,0
Alpi,0,0,0,1,0
Neu2,0,0,0,1,0
Iqca,0,0,0,1,0
Ccnt2,0,0,0,1,0
Prelp,0,0,0,1,0
Lgr6,0,0,0,1,0
Nek7,0,0,0,1,0
Cfhr1,0,0,0,1,0
Rgsl1,0,0,0,1,0
Ralgps2,0,0,0,1,0
Brinp2,0,0,0,1,0
Gm15429,0,0,0,1,0
Myoc,0,0,0,1,0
Ly9,0,0,0,1,0
Hnrnpu,1,0,0,1,0
Ust,0,0,0,1,0
Shprh,0,0,0,1,0
Map7,0,0,0,1,0
Slc22a16,0,0,0,1,0
Foxo3,0,0,0,1,0
Spatc1l,0,0,0,1,0
Polrmt,0,0,0,1,0
Scamp4,1,0,0,1,0
Sirt6,0,0,0,1,0
Ckap4,0,0,0,1,0
Ptprq,0,0,0,1,0
B4galnt1,0,0,0,1,0
Kif5a,0,0,0,1,0
Dctn2,0,0,0,1,0
Baz2a,0,0,0,1,0
Gls2,1,0,0,1,0
Olfr782,0,0,0,1,0
Sec14l3,0,0,0,1,0
Dbnl,0,0,0,1,0
Cobl,0,0,0,1,0
Hmmr,1,0,0,1,0
Olfr1388,0,0,0,1,0
Zkscan17,0,0,0,1,0
Cops3,0,0,0,1,0
Smcr8,0,0,0,1,0
Fam83g,0,0,0,1,0
Adora2b,0,0,0,1,0
Ctdnep1,0,0,0,1,0
Olfr391,0,0,0,1,0
Trarg1,0,0,0,1,0
Myo18a,0,0,0,1,0
Slfn4,0,0,0,1,0
Igfbp4,0,0,0,1,0
Dhx58,0,0,0,1,0
Pecam1,1,0,0,1,0
Cdk3,0,0,0,1,0
Nptx1,0,0,0,1,0
Pomc,0,0,0,1,0
Slc7a15,0,0,0,1,0
Gen1,0,0,0,1,0
2410004P03Rik,0,0,0,1,0
Meox2,0,0,0,1,0
Arhgap5,0,0,0,1,0
2700049A03Rik,0,0,0,1,0
Daam1,0,0,0,1,0
Galnt16,0,0,0,1,0
Elmsan1,0,0,0,1,0
Psmc1,0,0,0,1,0
Net1,0,0,0,1,0
Prl2c2,0,0,0,1,0
Lyst,1,0,0,1,0
Trgv3,0,0,0,1,0
Olfr1364,0,0,0,1,0
Vmn1r211,1,0,0,1,0
Rreb1,0,0,0,1,0
Ippk,0,0,0,1,0
Nxnl2,0,0,0,1,0
Slc34a1,1,0,0,1,0
Fam193b,0,0,0,1,0
B4galt7,0,0,0,1,0
Txndc15,0,0,0,1,0
Slc6a19,0,0,0,1,0
Hmgcr,0,0,0,1,0
Atxn7,0,0,0,1,0
Synpo2l,0,0,0,1,0
Camk2g,1,0,0,1,0
Zcchc24,0,0,0,1,0
Il17rb,0,0,0,1,0
Gm8122,0,0,0,1,0
Arhgef40,0,0,0,1,0
Olfr1513,0,0,0,1,0
Zfhx2,0,0,0,1,0
Jph4,0,0,0,1,0
Psme1,1,0,0,1,0
Mcpt4,0,0,0,1,0
Mtmr6,0,0,0,1,0
Sgcg,0,0,0,1,0
Fdft1,0,0,0,1,0
Fzd3,0,0,0,1,0
6030458C11Rik,0,0,0,1,0
Cdh10,0,0,0,1,0
Ext1,0,0,0,1,0
Gsdmc,0,0,0,1,0
Lrrc6,0,0,0,1,0
Ly6d,0,0,0,1,0
Mroh1,0,0,0,1,0
Slc52a2,0,0,0,1,0
Tmprss6,0,0,0,1,0
Pdxp,0,0,0,1,0
Gtpbp1,0,0,0,1,0
Bik,0,0,0,1,0
Scube1,0,0,0,1,0
Ddn,0,0,0,1,0
Slc4a8,1,0,0,1,0
Krt81,1,0,0,1,0
Shisa9,0,0,0,1,0
Dnm1l,0,0,0,1,0
Trmt2a,0,0,0,1,0
Gnb1l,0,0,0,1,0
Olfr168,0,0,0,1,0
Lsg1,0,0,0,1,0
Meltf,0,0,0,1,0
Cep19,0,0,0,1,0
Hacd2,0,0,0,1,0
Popdc2,0,0,0,1,0
Lsamp,0,0,0,1,0
Spice1,0,0,0,1,0
Cd47,0,0,0,1,0
Nsun3,0,0,0,1,0
Pou1f1,0,0,0,1,0
Krtap21-1,1,0,0,1,0
Afdn,0,0,0,1,0
Chd1,0,0,0,1,0
Kremen2,0,0,0,1,0
Rps2,0,0,0,1,0
Ggnbp1,0,0,0,1,0
Slc26a8,0,0,0,1,0
Ndufv3,0,0,0,1,0
Ehmt2,0,0,0,1,0
Trim40,0,0,0,1,0
Rnf39,0,0,0,1,0
Mrps10,0,0,0,1,0
A530064D06Rik,0,0,0,1,0
Satb1,0,0,0,1,0
Sgo1,0,0,0,1,0
Shd,0,0,0,1,0
Ranbp3,0,0,0,1,0
Vav1,0,0,0,1,0
Lrpprc,0,0,0,1,0
Greb1l,0,0,0,1,0
Dsg1a,0,0,0,1,0
Dtna,0,0,0,1,0
Epb41l4a,0,0,0,1,0
Egr1,0,0,0,1,0
Pcdhb11,0,0,0,1,0
Mcc,0,0,0,1,0
Lox,0,0,0,1,0
Ppargc1b,0,0,0,1,0
Mc5r,0,0,0,1,0
Dcc,0,0,0,1,0
St8sia5,0,0,0,1,0
Slc14a2,0,0,0,1,0
Grk2,0,0,0,1,0
Pacs1,0,0,0,1,0
Slc25a45,0,0,0,1,0
Slc3a2,0,0,0,1,0
Fads3,0,0,0,1,0
Ms4a14,0,0,0,1,0
Olfr1469,0,0,0,1,0
Ermp1,0,0,0,1,0
Pank1,0,0,0,1,0
Cyp2c39,0,0,0,1,0
Pprc1,0,0,0,1,0
Sh3pxd2a,0,0,0,1,0
Slk,0,0,0,1,0
Nmt2,0,0,0,1,0
Sfmbt2,1,0,0,1,0
Etl4,0,0,0,1,0
Myo3a,0,0,0,1,0
Entpd8,0,0,0,1,0
Tor4a,0,0,0,1,0
Lrrc26,0,0,0,1,0
Snapc4,0,0,0,1,0
Dnm1,0,0,0,1,0
Sh2d3c,0,0,0,1,0
Hc,0,0,0,1,0
Olfr342,0,0,0,1,0
Olfr365,0,0,0,1,0
Crb2,0,0,0,1,0
Prpf40a,0,0,0,1,0
Fastkd1,0,0,0,1,0
Prdx6b,0,0,0,1,0
Zswim2,0,0,0,1,0
Btbd18,0,0,0,1,0
Olfr1023,0,0,0,1,0
Olfr1087,0,0,0,1,0
Olfr1107,0,0,0,1,0
Olfr1126,0,0,0,1,0
Olfr1178,0,0,0,1,0
Olfr1214,0,0,0,1,0
Olfr1228,1,0,0,1,0
Pdhx,0,0,0,1,0
Arl14ep,0,0,0,1,0
Tgm5,0,0,0,1,0
Atp8b4,0,0,0,1,0
Kiz,0,0,0,1,0
Snph,0,0,0,1,0
Ocstamp,0,0,0,1,0
Mocs3,0,0,0,1,0
Cyp24a1,1,0,0,1,0
Gcnt7,0,0,0,1,0
Tfap2c,0,0,0,1,0
Lsm14b,0,0,0,1,0
Zfp267,0,0,0,1,0
Dhx36,0,0,0,1,0
Fam160a1,0,0,0,1,0
Lce1c,0,0,0,1,0
2310050C09Rik,0,0,0,1,0
Gja8,0,0,0,1,0
Casq2,0,0,0,1,0
Alx3,0,0,0,1,0
Gstm2,0,0,0,1,0
Pdlim5,0,0,0,1,0
Gbp7,0,0,0,1,0
Dpy19l4,1,0,0,1,0
Topors,0,0,0,1,0
Npr2,0,0,0,1,0
Trim14,0,0,0,1,0
Fkbp15,0,0,0,1,0
Rgs3,1,0,0,1,0
Atg4c,0,0,0,1,0
Podn,0,0,0,1,0
Bend5,0,0,0,1,0
Cyp4x1,0,0,0,1,0
Cyp4a29,0,0,0,1,0
Cyp4a12b,0,0,0,1,0
Cfap57,0,0,0,1,0
Olfr1340,0,0,0,1,0
Adgrb2,0,0,0,1,0
Xkr8,0,0,0,1,0
Zbtb40,0,0,0,1,0
Aadacl4fm5,0,0,0,1,0
Zfp978,0,0,0,1,0
Tas1r1,0,0,0,1,0
Hes3,0,0,0,1,0
Gnb1,0,0,0,1,0
Tmbim7,0,0,0,1,0
Krit1,0,0,0,1,0
Fzd1,0,0,0,1,0
Fgl2,0,0,0,1,0
Asic3,0,0,0,1,0
N4bp2,0,0,0,1,0
Apbb2,0,0,0,1,0
Smr3a,1,0,0,1,0
Mapk10,0,0,0,1,0
Pkd2,0,0,0,1,0
Galnt9,0,0,0,1,0
Gm6588,0,0,0,1,0
Sart3,0,0,0,1,0
Acad10,0,0,0,1,0
Clip1,0,0,0,1,0
Atp6v0a2,0,0,0,1,0
Eln,0,0,0,1,0
Mlxipl,0,0,0,1,0
Fis1,0,0,0,1,0
Tsc22d4,0,0,0,1,0
Tmem130,0,0,0,1,0
Chrm2,0,0,0,1,0
Akr1d1,0,0,0,1,0
Tas2r137,0,0,0,1,0
Tmem176a,0,0,0,1,0
Fam221a,0,0,0,1,0
Hoxa3,0,0,0,1,0
Adcyap1r1,0,0,0,1,0
Igkv4-59,0,0,0,1,0
St3gal5,0,0,0,1,0
Vamp5,0,0,0,1,0
Exoc6b,0,0,0,1,0
Slc6a6,0,0,0,1,0
Grip2,0,0,0,1,0
Fancd2,0,0,0,1,0
Gdf3,0,0,0,1,0
Foxj2,0,0,0,1,0
Ptpro,0,0,0,1,0
Eps8,0,0,0,1,0
Vmn2r44,0,0,0,1,0
Nop53,0,0,0,1,0
Ehd2,0,0,0,1,0
Mill1,0,0,0,1,0
Ccdc97,0,0,0,1,0
Zfp626,0,0,0,1,0
Acp7,0,0,0,1,0
Hnrnpl,0,0,0,1,0
Sipa1l3,0,0,0,1,0
Cep89,0,0,0,1,0
Siglecg,0,0,0,1,0
Nav2,0,0,0,1,0
Ndn,0,0,0,1,0
Fam189a1,0,0,0,1,0
Tjp1,0,0,0,1,0
Lins1,0,0,0,1,0
Kif7,0,0,0,1,0
Bnc1,0,0,0,1,0
Adamtsl3,0,0,0,1,0
Vmn2r73,0,0,0,1,0
Gucy2d,1,0,0,1,0
Emsy,0,0,0,1,0
Xrra1,0,0,0,1,0
Kcne3,0,0,0,1,0
Art2b,0,0,0,1,0
Usp17lc,0,0,0,1,0
Trim30c,0,0,0,1,0
Olfr654,0,0,0,1,0
Dchs1,1,0,0,1,0
Olfr485,0,0,0,1,0
Rbbp6,0,0,0,1,0
Nfatc2ip,0,0,0,1,0
Tubgcp2,0,0,0,1,0
Olfr524,0,0,0,1,0
Gm4553,0,0,0,1,0
Krtap5-5,0,0,0,1,0
Nap1l4,0,0,0,1,0
Cars,1,0,0,1,0
Abhd13,0,0,0,1,0
Adam20,1,0,0,1,0
Sh3rf1,0,0,0,1,0
Ddx60,0,0,0,1,0
Upf1,0,0,0,1,0
Bst2,0,0,0,1,0
Olfr372,0,0,0,1,0
Olfr374,0,0,0,1,0
Nwd1,1,0,0,1,0
Glg1,0,0,0,1,0
Pgbd5,0,0,0,1,0
Casp12,0,0,0,1,0
Mmp10,0,0,0,1,0
Cwc15,0,0,0,1,0
Olfr872,0,0,0,1,0
Keap1,0,0,0,1,0
Ilf3,0,0,0,1,0
Elavl3,0,0,0,1,0
Gm1110,0,0,0,1,0
Arhgef12,0,0,0,1,0
Htr3a,0,0,0,1,0
Chrna5,0,0,0,1,0
Clk3,0,0,0,1,0
Arid3b,0,0,0,1,0
Insyn1,0,0,0,1,0
Map2k5,0,0,0,1,0
Paqr9,0,0,0,1,0
Tfdp2,0,0,0,1,0
Zbtb38,0,0,0,1,0
Nme9,0,0,0,1,0
Ephb1,0,0,0,1,0
Grm2,0,0,0,1,0
Amt,0,0,0,1,0
Celsr3,0,0,0,1,0
Cdc25a,0,0,0,1,0
Rtp3,0,0,0,1,0
Hdac6,0,0,0,1,0
Fthl17f,0,0,0,1,0
Gpr34,0,0,0,1,0
Rbm10,0,0,0,1,0
Usp11,0,0,0,1,0
Sash3,0,0,0,1,0
Gm14698,0,0,0,1,0
Tktl1,0,0,0,1,0
Tab3,0,0,0,1,0
Tex11,0,0,0,1,0
8030474K03Rik,0,0,0,1,0
Nap1l2,0,0,0,1,0
Fndc3c1,0,0,0,1,0
Lrch2,0,0,0,1,0
Tmem29,0,0,0,1,0
Magea2,0,0,0,1,0
Sh3kbp1,0,0,0,1,0
Phka2,0,0,0,1,0
Egfl6,0,0,0,1,0
Cfc1,1,0,0,0,0
Tbc1d8,1,0,0,0,0
Als2,1,0,0,0,0
Pikfyve,1,0,0,0,0
Mogat1,1,0,0,0,0
Hes6,1,0,0,0,0
Mfsd4a,1,0,0,0,0
Lrrn2,1,0,0,0,0
Mgat4e,1,0,0,0,0
Pdc,1,0,0,0,0
Astn1,1,0,0,0,0
Sft2d2,1,0,0,0,0
Ifi203,1,0,0,0,0
Capn8,1,0,0,0,0
Lpgat1,1,0,0,0,0
Hhat,1,0,0,0,0
Lrp11,1,0,0,0,0
Vnn1,1,0,0,0,0
Taar2,1,0,0,0,0
Taar7e,1,0,0,0,0
Lin28b,1,0,0,0,0
Egr2,1,0,0,0,0
Zfp365,1,0,0,0,0
Gm18596,1,0,0,0,0
Apc2,1,0,0,0,0
Tcf3,1,0,0,0,0
Zfr2,1,0,0,0,0
Gna11,1,0,0,0,0
Pwp1,1,0,0,0,0
Lta4h,1,0,0,0,0
Yeats4,1,0,0,0,0
Rdh5,1,0,0,0,0
Olfr770,1,0,0,0,0
Meis1,1,0,0,0,0
Usp34,1,0,0,0,0
Ccdc85a,1,0,0,0,0
Gabra6,1,0,0,0,0
Pttg1,1,0,0,0,0
Ccnjl,1,0,0,0,0
Olfr1386,1,0,0,0,0
Ube2b,1,0,0,0,0
P4ha2,1,0,0,0,0
Sparc,1,0,0,0,0
Nmur2,1,0,0,0,0
Fbxw10,1,0,0,0,0
Pik3r5,1,0,0,0,0
Kdm6b,1,0,0,0,0
Itgae,1,0,0,0,0
Shpk,1,0,0,0,0
Wdr81,1,0,0,0,0
Rph3al,1,0,0,0,0
Efcab5,1,0,0,0,0
Ssh2,1,0,0,0,0
Ccnq,1,0,0,0,0
Suz12,1,0,0,0,0
Tefm,1,0,0,0,0
Asic2,1,0,0,0,0
Ppm1d,1,0,0,0,0
Med13,1,0,0,0,0
Spag9,1,0,0,0,0
Eme1,1,0,0,0,0
Stac2,1,0,0,0,0
Gfap,1,0,0,0,0
Kcnj2,1,0,0,0,0
Sec14l1,1,0,0,0,0
Cbx2,1,0,0,0,0
Adcy3,1,0,0,0,0
Adam17,1,0,0,0,0
Agmo,1,0,0,0,0
Nin,1,0,0,0,0
Trim9,1,0,0,0,0
Wdr89,1,0,0,0,0
Plekhg3,1,0,0,0,0
Ift43,1,0,0,0,0
Dio2,1,0,0,0,0
Ston2,1,0,0,0,0
Lbhd2,1,0,0,0,0
Ighv7-3,1,0,0,0,0
Ighv6-7,1,0,0,0,0
Dusp22,1,0,0,0,0
Ppp1r3g,1,0,0,0,0
Sycp2l,1,0,0,0,0
Nup153,1,0,0,0,0
Dok3,1,0,0,0,0
Pitx1,1,0,0,0,0
Gm49391,1,0,0,0,0
Irx4,1,0,0,0,0
Lrrc14b,1,0,0,0,0
Thbs4,1,0,0,0,0
Enc1,1,0,0,0,0
Ddx4,1,0,0,0,0
Itih4,1,0,0,0,0
Phf7,1,0,0,0,0
Lrit1,1,0,0,0,0
Acin1,1,0,0,0,0
Tssk4,1,0,0,0,0
Gja3,1,0,0,0,0
4930578I06Rik,1,0,0,0,0
Gulo,1,0,0,0,0
Sucla2,1,0,0,0,0
Zic5,1,0,0,0,0
Oxct1,1,0,0,0,0
Rai14,1,0,0,0,0
Mtmr12,1,0,0,0,0
4930447A16Rik,1,0,0,0,0
Lrp12,1,0,0,0,0
Enpp2,1,0,0,0,0
Scrib,1,0,0,0,0
Plec,1,0,0,0,0
Gpt,1,0,0,0,0
Apol11a,1,0,0,0,0
Elfn2,1,0,0,0,0
Eif3l,1,0,0,0,0
Baiap2l2,1,0,0,0,0
Fam227a,1,0,0,0,0
Syngr1,1,0,0,0,0
Tnrc6b,1,0,0,0,0
Snu13,1,0,0,0,0
Phf21b,1,0,0,0,0
Nup50,1,0,0,0,0
Upk3a,1,0,0,0,0
Gramd4,1,0,0,0,0
Pim3,1,0,0,0,0
Ncaph2,1,0,0,0,0
Adamts20,1,0,0,0,0
Ddx23,1,0,0,0,0
Nfe2,1,0,0,0,0
Mgrn1,1,0,0,0,0
Marf1,1,0,0,0,0
Smpd4,1,0,0,0,0
Rfc4,1,0,0,0,0
Hes1,1,0,0,0,0
Snx4,1,0,0,0,0
Rabl3,1,0,0,0,0
Gtpbp8,1,0,0,0,0
Slc35a5,1,0,0,0,0
Morc1,1,0,0,0,0
Adamts5,1,0,0,0,0
Grik1,1,0,0,0,0
Mx2,1,0,0,0,0
Tcp10a,1,0,0,0,0
Vmn2r106,1,0,0,0,0
Zfp677,1,0,0,0,0
Kctd5,1,0,0,0,0
Gnptg,1,0,0,0,0
Cacna1h,1,0,0,0,0
Rasal3,1,0,0,0,0
Zbtb22,1,0,0,0,0
Csnk2b,1,0,0,0,0
Gtf2h4,1,0,0,0,0
Olfr99,1,0,0,0,0
9130008F23Rik,1,0,0,0,0
Cul9,1,0,0,0,0
Ptprs,1,0,0,0,0
Gfra3,1,0,0,0,0
Apbb3,1,0,0,0,0
Zfp608,1,0,0,0,0
Fech,1,0,0,0,0
Rad9a,1,0,0,0,0
Ap5b1,1,0,0,0,0
Sac3d1,1,0,0,0,0
Rtn3,1,0,0,0,0
Tmem179b,1,0,0,0,0
Incenp,1,0,0,0,0
Ddb1,1,0,0,0,0
Gm4952,1,0,0,0,0
Klf9,1,0,0,0,0
Mamdc2,1,0,0,0,0
Fxn,1,0,0,0,0
Kank1,1,0,0,0,0
Rcl1,1,0,0,0,0
Papss2,1,0,0,0,0
Noc3l,1,0,0,0,0
Atrnl1,1,0,0,0,0
Eif3a,1,0,0,0,0
Mrc1,1,0,0,0,0
Msrb2,1,0,0,0,0
C8g,1,0,0,0,0
Mamdc4,1,0,0,0,0
Ajm1,1,0,0,0,0
Mymk,1,0,0,0,0
Eng,1,0,0,0,0
Olfr356,1,0,0,0,0
Itga4,1,0,0,0,0
Nckap1,1,0,0,0,0
Ckap5,1,0,0,0,0
F2,1,0,0,0,0
Prrg4,1,0,0,0,0
Olfr1305,1,0,0,0,0
Mga,1,0,0,0,0
Myef2,1,0,0,0,0
Shc4,1,0,0,0,0
Atrn,1,0,0,0,0
Pigu,1,0,0,0,0
Gss,1,0,0,0,0
Samhd1,1,0,0,0,0
Eya2,1,0,0,0,0
Slc17a9,1,0,0,0,0
Tnik,1,0,0,0,0
Lrriq4,1,0,0,0,0
Pcdh18,1,0,0,0,0
Trpc4,1,0,0,0,0
Aadac,1,0,0,0,0
Sprr2g,1,0,0,0,0
Pogz,1,0,0,0,0
Tbx15,1,0,0,0,0
Ttf2,1,0,0,0,0
Clca3b,1,0,0,0,0
Chd7,1,0,0,0,0
Cpne3,1,0,0,0,0
Gabrr2,1,0,0,0,0
Enho,1,0,0,0,0
Rnf38,1,0,0,0,0
Fbxo10,1,0,0,0,0
Tnfsf15,1,0,0,0,0
Jak1,1,0,0,0,0
Ldlrad1,1,0,0,0,0
6430628N08Rik,1,0,0,0,0
P3h1,1,0,0,0,0
Foxj3,1,0,0,0,0
Trim62,1,0,0,0,0
Gmeb1,1,0,0,0,0
Fam76a,1,0,0,0,0
Rpl11,1,0,0,0,0
Htr6,1,0,0,0,0
Fam131c,1,0,0,0,0
Ube4b,1,0,0,0,0
Slc45a1,1,0,0,0,0
Tas1r3,1,0,0,0,0
Kmt2e,1,0,0,0,0
Kcnk3,1,0,0,0,0
Slc35f6,1,0,0,0,0
Emilin1,1,0,0,0,0
Cad,1,0,0,0,0
Afap1,1,0,0,0,0
Rbpj,1,0,0,0,0
Shisa3,1,0,0,0,0
Gabrg1,1,0,0,0,0
Nfxl1,1,0,0,0,0
Clock,1,0,0,0,0
Tmprss11b,1,0,0,0,0
Barhl2,1,0,0,0,0
Slc26a1,1,0,0,0,0
Foxn4,1,0,0,0,0
Trpv4,1,0,0,0,0
Oas1c,1,0,0,0,0
Naa25,1,0,0,0,0
Bcl7a,1,0,0,0,0
Piwil1,1,0,0,0,0
Caln1,1,0,0,0,0
Tmem120a,1,0,0,0,0
Dtx2,1,0,0,0,0
Eif2ak1,1,0,0,0,0
Casd1,1,0,0,0,0
Cped1,1,0,0,0,0
Prrt4,1,0,0,0,0
Exoc4,1,0,0,0,0
Dgki,1,0,0,0,0
D630045J12Rik,1,0,0,0,0
Hipk2,1,0,0,0,0
Moxd2,1,0,0,0,0
Gstk1,1,0,0,0,0
Zfp398,1,0,0,0,0
Zfp777,1,0,0,0,0
Atp6v0e2,1,0,0,0,0
Nfe2l3,1,0,0,0,0
Igkv14-111,1,0,0,0,0
Retsat,1,0,0,0,0
Hk2,1,0,0,0,0
Vmn1r50,1,0,0,0,0
Mtmr14,1,0,0,0,0
Hdhd5,1,0,0,0,0
Rimklb,1,0,0,0,0
Clec4a4,1,0,0,0,0
Gpr162,1,0,0,0,0
Dusp16,1,0,0,0,0
Eif4a3l1,1,0,0,0,0
Slc15a5,1,0,0,0,0
Ergic2,1,0,0,0,0
Prkcg,1,0,0,0,0
Vmn1r74,1,0,0,0,0
Ercc2,1,0,0,0,0
Nkpd1,1,0,0,0,0
Dyrk1b,1,0,0,0,0
Supt5,1,0,0,0,0
Klk5,1,0,0,0,0
Kcna7,1,0,0,0,0
Tsg101,1,0,0,0,0
Chrna7,1,0,0,0,0
Mtmr10,1,0,0,0,0
Mctp2,1,0,0,0,0
Fam174b,1,0,0,0,0
Polg,1,0,0,0,0
Tmc3,1,0,0,0,0
Usp17ld,1,0,0,0,0
Rexo5,1,0,0,0,0
Sec23ip,1,0,0,0,0
Mtg1,1,0,0,0,0
Cd163l1,1,0,0,0,0
Ap2a2,1,0,0,0,0
Tnfrsf26,1,0,0,0,0
Fbxo25,1,0,0,0,0
Ccdc110,1,0,0,0,0
Wdr17,1,0,0,0,0
Pbx4,1,0,0,0,0
Gatad2a,1,0,0,0,0
Cope,1,0,0,0,0
Klhl26,1,0,0,0,0
Dda1,1,0,0,0,0
Colgalt1,1,0,0,0,0
Nr3c2,1,0,0,0,0
Cnep1r1,1,0,0,0,0
Cdh5,1,0,0,0,0
Pard6a,1,0,0,0,0
Gse1,1,0,0,0,0
Ankrd11,1,0,0,0,0
Vps9d1,1,0,0,0,0
Taf5l,1,0,0,0,0
Pcnx2,1,0,0,0,0
Olfr829,1,0,0,0,0
Angptl6,1,0,0,0,0
Raver1,1,0,0,0,0
Cdkn2d,1,0,0,0,0
Qtrt1,1,0,0,0,0
Adamts15,1,0,0,0,0
Spa17,1,0,0,0,0
Olfr877,1,0,0,0,0
Olfr952,1,0,0,0,0
Olfr149,1,0,0,0,0
Usp2,1,0,0,0,0
Vps11,1,0,0,0,0
Rnf214,1,0,0,0,0
Zbtb16,1,0,0,0,0
Zc3h12c,1,0,0,0,0
Tspan3,1,0,0,0,0
Sema7a,1,0,0,0,0
Paqr5,1,0,0,0,0
Cilp,1,0,0,0,0
Rab8b,1,0,0,0,0
Klhl31,1,0,0,0,0
Fbxw20,1,0,0,0,0
Smarcc1,1,0,0,0,0
Cx3cr1,1,0,0,0,0
Mycs,1,0,0,0,0
Ccdc120,1,0,0,0,0
Srpx,1,0,0,0,0
H2al1n,1,0,0,0,0
5430427O19Rik,1,0,0,0,0
Zc4h2,1,0,0,0,0
Rtl5,1,0,0,0,0
Magee1,1,0,0,0,0
Klhl4,1,0,0,0,0
Rbm41,1,0,0,0,0
Trpc5os,1,0,0,0,0
Hsd17b10,1,0,0,0,0
Uba3,1,0,0,0,0
Plb1,1,0,0,0,0
Pgap1,1,0,0,0,0
Sned1,1,0,0,0,0
Stk25,1,0,0,0,0
Gm7889,1,0,0,0,0
Dnajc12,1,0,0,0,0
Gm3285,1,0,0,0,0
Fbxo39,1,0,0,0,0
Dld,1,0,0,0,0
Ptprn2,1,0,0,0,0
Ppp3cc,1,0,0,0,0
Recql4,1,0,0,0,0
Vpreb1,1,0,0,0,0
Dop1b,1,0,0,0,0
Qpct,1,0,0,0,0
Arhgap12,1,0,0,0,0
E230025N22Rik,1,0,0,0,0
Mbp,1,0,0,0,0
Lcn10,1,0,0,0,0
Sec16a,1,0,0,0,0
Rbms1,1,0,0,0,0
Mab21l2,1,0,0,0,0
Sprr1b,1,0,0,0,0
Zfp687,1,0,0,0,0
Npnt,1,0,0,0,0
Prdm13,1,0,0,0,0
Ptprd,1,0,0,0,0
Map3k6,1,0,0,0,0
Stmn1,1,0,0,0,0
Clic4,1,0,0,0,0
Camk2n1,1,0,0,0,0
Gckr,1,0,0,0,0
Mtf2,1,0,0,0,0
Foxk1,1,0,0,0,0
Slc29a4,1,0,0,0,0
Ttll3,1,0,0,0,0
Slc28a1,1,0,0,0,0
Trim21,1,0,0,0,0
Dnah3,1,0,0,0,0
Scnn1g,1,0,0,0,0
Tsnaxip1,1,0,0,0,0
Tarbp1,1,0,0,0,0
Acad11,1,0,0,0,0
Sec22c,1,0,0,0,0
Mcf2,1,0,0,0,0
Mpp1,1,0,0,0,0
Tmem131,1,0,0,0,0
Stk36,1,0,0,0,0
Tex44,1,0,0,0,0
Slc26a9,1,0,0,0,0
Spata46,1,0,0,0,0
Npffr1,1,0,0,0,0
Nap1l1,1,0,0,0,0
Gm12258,1,0,0,0,0
Guk1,1,0,0,0,0
Kctd11,1,0,0,0,0
Slfn5,1,0,0,0,0
Stat5b,1,0,0,0,0
Dnaic2,1,0,0,0,0
Cd300ld2,1,0,0,0,0
Slc25a19,1,0,0,0,0
Acox1,1,0,0,0,0
Pcnx,1,0,0,0,0
Pnma1,1,0,0,0,0
Btbd7,1,0,0,0,0
Serpinb6e,1,0,0,0,0
Tbc1d22a,1,0,0,0,0
Trabd,1,0,0,0,0
Sbf1,1,0,0,0,0
Asb8,1,0,0,0,0
St3gal6,1,0,0,0,0
Cramp1l,1,0,0,0,0
Ergic1,1,0,0,0,0
Mapk13,1,0,0,0,0
Abcg8,1,0,0,0,0
Mib1,1,0,0,0,0
Yipf5,1,0,0,0,0
Frmd4a,1,0,0,0,0
Proser2,1,0,0,0,0
Tas2r134,1,0,0,0,0
Hdc,1,0,0,0,0
Slc4a11,1,0,0,0,0
Kcns1,1,0,0,0,0
